pkmn_id|pkmn_id_evolve_to|evol_req_gender|evol_req_held_item|evol_req_item|evol_req_known_move|evol_req_known_move_type|evol_req_location|evol_req_min_affection|evol_req_min_beauty|evol_req_min_happiness|evol_req_min_level|evol_req_needs_overworld_rain|evol_req_party_species|evol_req_party_type|evol_req_relative_physical_stats|evol_req_time_of_day|evol_req_trade_species|evol_req_turn_upside_down|evol_req_baby|transformar_datetime
265|265.0||||||||||||||||||True|2024-08-17 12:10:02.329461
265|266.0||||||||||7.0|False||||||False|False|2024-08-17 12:10:02.329461
265|267.0||||||||||10.0|False||||||False|False|2024-08-17 12:10:02.329461
265|268.0||||||||||7.0|False||||||False|False|2024-08-17 12:10:02.329461
265|269.0||||||||||10.0|False||||||False|False|2024-08-17 12:10:02.329461
266|265.0||||||||||||||||||True|2024-08-17 12:10:02.329461
266|266.0||||||||||7.0|False||||||False|False|2024-08-17 12:10:02.329461
266|267.0||||||||||10.0|False||||||False|False|2024-08-17 12:10:02.329461
266|268.0||||||||||7.0|False||||||False|False|2024-08-17 12:10:02.329461
266|269.0||||||||||10.0|False||||||False|False|2024-08-17 12:10:02.329461
267|265.0||||||||||||||||||True|2024-08-17 12:10:02.329461
267|266.0||||||||||7.0|False||||||False|False|2024-08-17 12:10:02.329461
267|267.0||||||||||10.0|False||||||False|False|2024-08-17 12:10:02.329461
267|268.0||||||||||7.0|False||||||False|False|2024-08-17 12:10:02.329461
267|269.0||||||||||10.0|False||||||False|False|2024-08-17 12:10:02.329461
268|265.0||||||||||||||||||True|2024-08-17 12:10:02.329461
268|266.0||||||||||7.0|False||||||False|False|2024-08-17 12:10:02.329461
268|267.0||||||||||10.0|False||||||False|False|2024-08-17 12:10:02.329461
268|268.0||||||||||7.0|False||||||False|False|2024-08-17 12:10:02.329461
268|269.0||||||||||10.0|False||||||False|False|2024-08-17 12:10:02.329461
269|265.0||||||||||||||||||True|2024-08-17 12:10:02.329461
269|266.0||||||||||7.0|False||||||False|False|2024-08-17 12:10:02.329461
269|267.0||||||||||10.0|False||||||False|False|2024-08-17 12:10:02.329461
269|268.0||||||||||7.0|False||||||False|False|2024-08-17 12:10:02.329461
269|269.0||||||||||10.0|False||||||False|False|2024-08-17 12:10:02.329461
270|270.0||||||||||||||||||True|2024-08-17 12:10:02.329461
270|271.0||||||||||14.0|False||||||False|False|2024-08-17 12:10:02.329461
270|272.0|||water-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
271|270.0||||||||||||||||||True|2024-08-17 12:10:02.329461
271|271.0||||||||||14.0|False||||||False|False|2024-08-17 12:10:02.329461
271|272.0|||water-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
272|270.0||||||||||||||||||True|2024-08-17 12:10:02.329461
272|271.0||||||||||14.0|False||||||False|False|2024-08-17 12:10:02.329461
272|272.0|||water-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
273|273.0||||||||||||||||||True|2024-08-17 12:10:02.329461
273|274.0||||||||||14.0|False||||||False|False|2024-08-17 12:10:02.329461
273|275.0|||leaf-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
274|273.0||||||||||||||||||True|2024-08-17 12:10:02.329461
274|274.0||||||||||14.0|False||||||False|False|2024-08-17 12:10:02.329461
274|275.0|||leaf-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
275|273.0||||||||||||||||||True|2024-08-17 12:10:02.329461
275|274.0||||||||||14.0|False||||||False|False|2024-08-17 12:10:02.329461
275|275.0|||leaf-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
276|276.0||||||||||||||||||True|2024-08-17 12:10:02.329461
276|277.0||||||||||22.0|False||||||False|False|2024-08-17 12:10:02.329461
277|276.0||||||||||||||||||True|2024-08-17 12:10:02.329461
277|277.0||||||||||22.0|False||||||False|False|2024-08-17 12:10:02.329461
278|278.0||||||||||||||||||True|2024-08-17 12:10:02.329461
278|279.0||||||||||25.0|False||||||False|False|2024-08-17 12:10:02.329461
279|278.0||||||||||||||||||True|2024-08-17 12:10:02.329461
279|279.0||||||||||25.0|False||||||False|False|2024-08-17 12:10:02.329461
280|280.0||||||||||||||||||True|2024-08-17 12:10:02.329461
280|281.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
280|282.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
280|475.0|2.0||dawn-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
281|280.0||||||||||||||||||True|2024-08-17 12:10:02.329461
281|281.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
281|282.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
281|475.0|2.0||dawn-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
282|280.0||||||||||||||||||True|2024-08-17 12:10:02.329461
282|281.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
282|282.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
282|475.0|2.0||dawn-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
283|283.0||||||||||||||||||True|2024-08-17 12:10:02.329461
283|284.0||||||||||22.0|False||||||False|False|2024-08-17 12:10:02.329461
284|283.0||||||||||||||||||True|2024-08-17 12:10:02.329461
284|284.0||||||||||22.0|False||||||False|False|2024-08-17 12:10:02.329461
285|285.0||||||||||||||||||True|2024-08-17 12:10:02.329461
285|286.0||||||||||23.0|False||||||False|False|2024-08-17 12:10:02.329461
286|285.0||||||||||||||||||True|2024-08-17 12:10:02.329461
286|286.0||||||||||23.0|False||||||False|False|2024-08-17 12:10:02.329461
287|287.0||||||||||||||||||True|2024-08-17 12:10:02.329461
287|288.0||||||||||18.0|False||||||False|False|2024-08-17 12:10:02.329461
287|289.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
288|287.0||||||||||||||||||True|2024-08-17 12:10:02.329461
288|288.0||||||||||18.0|False||||||False|False|2024-08-17 12:10:02.329461
288|289.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
289|287.0||||||||||||||||||True|2024-08-17 12:10:02.329461
289|288.0||||||||||18.0|False||||||False|False|2024-08-17 12:10:02.329461
289|289.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
290|290.0||||||||||||||||||True|2024-08-17 12:10:02.329461
290|291.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
290|292.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
291|290.0||||||||||||||||||True|2024-08-17 12:10:02.329461
291|291.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
291|292.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
292|290.0||||||||||||||||||True|2024-08-17 12:10:02.329461
292|291.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
292|292.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
293|293.0||||||||||||||||||True|2024-08-17 12:10:02.329461
293|294.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
293|295.0||||||||||40.0|False||||||False|False|2024-08-17 12:10:02.329461
294|293.0||||||||||||||||||True|2024-08-17 12:10:02.329461
294|294.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
294|295.0||||||||||40.0|False||||||False|False|2024-08-17 12:10:02.329461
295|293.0||||||||||||||||||True|2024-08-17 12:10:02.329461
295|294.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
295|295.0||||||||||40.0|False||||||False|False|2024-08-17 12:10:02.329461
296|296.0||||||||||||||||||True|2024-08-17 12:10:02.329461
296|297.0||||||||||24.0|False||||||False|False|2024-08-17 12:10:02.329461
297|296.0||||||||||||||||||True|2024-08-17 12:10:02.329461
297|297.0||||||||||24.0|False||||||False|False|2024-08-17 12:10:02.329461
298|298.0||||||||||||||||||True|2024-08-17 12:10:02.329461
298|183.0|||||||||160.0||False||||||False|False|2024-08-17 12:10:02.329461
298|184.0||||||||||18.0|False||||||False|False|2024-08-17 12:10:02.329461
299|299.0||||||||||||||||||True|2024-08-17 12:10:02.329461
299|476.0||||||mt-coronet|||||False||||||False|False|2024-08-17 12:10:02.329461
300|300.0||||||||||||||||||True|2024-08-17 12:10:02.329461
300|301.0|||moon-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
301|300.0||||||||||||||||||True|2024-08-17 12:10:02.329461
301|301.0|||moon-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
302|302.0||||||||||||||||||True|2024-08-17 12:10:02.329461
303|303.0||||||||||||||||||True|2024-08-17 12:10:02.329461
304|304.0||||||||||||||||||True|2024-08-17 12:10:02.329461
304|305.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
304|306.0||||||||||42.0|False||||||False|False|2024-08-17 12:10:02.329461
305|304.0||||||||||||||||||True|2024-08-17 12:10:02.329461
305|305.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
305|306.0||||||||||42.0|False||||||False|False|2024-08-17 12:10:02.329461
306|304.0||||||||||||||||||True|2024-08-17 12:10:02.329461
306|305.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
306|306.0||||||||||42.0|False||||||False|False|2024-08-17 12:10:02.329461
307|307.0||||||||||||||||||True|2024-08-17 12:10:02.329461
307|308.0||||||||||37.0|False||||||False|False|2024-08-17 12:10:02.329461
308|307.0||||||||||||||||||True|2024-08-17 12:10:02.329461
308|308.0||||||||||37.0|False||||||False|False|2024-08-17 12:10:02.329461
309|309.0||||||||||||||||||True|2024-08-17 12:10:02.329461
309|310.0||||||||||26.0|False||||||False|False|2024-08-17 12:10:02.329461
310|309.0||||||||||||||||||True|2024-08-17 12:10:02.329461
310|310.0||||||||||26.0|False||||||False|False|2024-08-17 12:10:02.329461
311|311.0||||||||||||||||||True|2024-08-17 12:10:02.329461
312|312.0||||||||||||||||||True|2024-08-17 12:10:02.329461
313|313.0||||||||||||||||||True|2024-08-17 12:10:02.329461
314|314.0||||||||||||||||||True|2024-08-17 12:10:02.329461
315|406.0||||||||||||||||||True|2024-08-17 12:10:02.329461
315|315.0|||||||||160.0||False||||day||False|False|2024-08-17 12:10:02.329461
315|407.0|||shiny-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
316|316.0||||||||||||||||||True|2024-08-17 12:10:02.329461
316|317.0||||||||||26.0|False||||||False|False|2024-08-17 12:10:02.329461
317|316.0||||||||||||||||||True|2024-08-17 12:10:02.329461
317|317.0||||||||||26.0|False||||||False|False|2024-08-17 12:10:02.329461
318|318.0||||||||||||||||||True|2024-08-17 12:10:02.329461
318|319.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
319|318.0||||||||||||||||||True|2024-08-17 12:10:02.329461
319|319.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
320|320.0||||||||||||||||||True|2024-08-17 12:10:02.329461
320|321.0||||||||||40.0|False||||||False|False|2024-08-17 12:10:02.329461
321|320.0||||||||||||||||||True|2024-08-17 12:10:02.329461
321|321.0||||||||||40.0|False||||||False|False|2024-08-17 12:10:02.329461
322|322.0||||||||||||||||||True|2024-08-17 12:10:02.329461
322|323.0||||||||||33.0|False||||||False|False|2024-08-17 12:10:02.329461
323|322.0||||||||||||||||||True|2024-08-17 12:10:02.329461
323|323.0||||||||||33.0|False||||||False|False|2024-08-17 12:10:02.329461
324|324.0||||||||||||||||||True|2024-08-17 12:10:02.329461
325|325.0||||||||||||||||||True|2024-08-17 12:10:02.329461
325|326.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
326|325.0||||||||||||||||||True|2024-08-17 12:10:02.329461
326|326.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
327|327.0||||||||||||||||||True|2024-08-17 12:10:02.329461
328|328.0||||||||||||||||||True|2024-08-17 12:10:02.329461
328|329.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
328|330.0||||||||||45.0|False||||||False|False|2024-08-17 12:10:02.329461
329|328.0||||||||||||||||||True|2024-08-17 12:10:02.329461
329|329.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
329|330.0||||||||||45.0|False||||||False|False|2024-08-17 12:10:02.329461
330|328.0||||||||||||||||||True|2024-08-17 12:10:02.329461
330|329.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
330|330.0||||||||||45.0|False||||||False|False|2024-08-17 12:10:02.329461
331|331.0||||||||||||||||||True|2024-08-17 12:10:02.329461
331|332.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
332|331.0||||||||||||||||||True|2024-08-17 12:10:02.329461
332|332.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
333|333.0||||||||||||||||||True|2024-08-17 12:10:02.329461
333|334.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
334|333.0||||||||||||||||||True|2024-08-17 12:10:02.329461
334|334.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
335|335.0||||||||||||||||||True|2024-08-17 12:10:02.329461
336|336.0||||||||||||||||||True|2024-08-17 12:10:02.329461
337|337.0||||||||||||||||||True|2024-08-17 12:10:02.329461
338|338.0||||||||||||||||||True|2024-08-17 12:10:02.329461
339|339.0||||||||||||||||||True|2024-08-17 12:10:02.329461
339|340.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
340|339.0||||||||||||||||||True|2024-08-17 12:10:02.329461
340|340.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
341|341.0||||||||||||||||||True|2024-08-17 12:10:02.329461
341|342.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
342|341.0||||||||||||||||||True|2024-08-17 12:10:02.329461
342|342.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
343|343.0||||||||||||||||||True|2024-08-17 12:10:02.329461
343|344.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
344|343.0||||||||||||||||||True|2024-08-17 12:10:02.329461
344|344.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
345|345.0||||||||||||||||||True|2024-08-17 12:10:02.329461
345|346.0||||||||||40.0|False||||||False|False|2024-08-17 12:10:02.329461
346|345.0||||||||||||||||||True|2024-08-17 12:10:02.329461
346|346.0||||||||||40.0|False||||||False|False|2024-08-17 12:10:02.329461
347|347.0||||||||||||||||||True|2024-08-17 12:10:02.329461
347|348.0||||||||||40.0|False||||||False|False|2024-08-17 12:10:02.329461
348|347.0||||||||||||||||||True|2024-08-17 12:10:02.329461
348|348.0||||||||||40.0|False||||||False|False|2024-08-17 12:10:02.329461
349|349.0||||||||||||||||||True|2024-08-17 12:10:02.329461
349|350.0||||||||171.0|||False||||||False|False|2024-08-17 12:10:02.329461
350|349.0||||||||||||||||||True|2024-08-17 12:10:02.329461
350|350.0||||||||171.0|||False||||||False|False|2024-08-17 12:10:02.329461
351|351.0||||||||||||||||||True|2024-08-17 12:10:02.329461
352|352.0||||||||||||||||||True|2024-08-17 12:10:02.329461
353|353.0||||||||||||||||||True|2024-08-17 12:10:02.329461
353|354.0||||||||||37.0|False||||||False|False|2024-08-17 12:10:02.329461
354|353.0||||||||||||||||||True|2024-08-17 12:10:02.329461
354|354.0||||||||||37.0|False||||||False|False|2024-08-17 12:10:02.329461
355|355.0||||||||||||||||||True|2024-08-17 12:10:02.329461
355|356.0||||||||||37.0|False||||||False|False|2024-08-17 12:10:02.329461
355|477.0||reaper-cloth|||||||||False||||||False|False|2024-08-17 12:10:02.329461
356|355.0||||||||||||||||||True|2024-08-17 12:10:02.329461
356|356.0||||||||||37.0|False||||||False|False|2024-08-17 12:10:02.329461
356|477.0||reaper-cloth|||||||||False||||||False|False|2024-08-17 12:10:02.329461
357|357.0||||||||||||||||||True|2024-08-17 12:10:02.329461
358|433.0||||||||||||||||||True|2024-08-17 12:10:02.329461
358|358.0|||||||||220.0||False||||night||False|False|2024-08-17 12:10:02.329461
359|359.0||||||||||||||||||True|2024-08-17 12:10:02.329461
360|360.0||||||||||||||||||True|2024-08-17 12:10:02.329461
360|202.0||||||||||15.0|False||||||False|False|2024-08-17 12:10:02.329461
361|361.0||||||||||||||||||True|2024-08-17 12:10:02.329461
361|362.0||||||||||42.0|False||||||False|False|2024-08-17 12:10:02.329461
361|478.0|1.0||dawn-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
362|361.0||||||||||||||||||True|2024-08-17 12:10:02.329461
362|362.0||||||||||42.0|False||||||False|False|2024-08-17 12:10:02.329461
362|478.0|1.0||dawn-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
363|363.0||||||||||||||||||True|2024-08-17 12:10:02.329461
363|364.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
363|365.0||||||||||44.0|False||||||False|False|2024-08-17 12:10:02.329461
364|363.0||||||||||||||||||True|2024-08-17 12:10:02.329461
364|364.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
364|365.0||||||||||44.0|False||||||False|False|2024-08-17 12:10:02.329461
365|363.0||||||||||||||||||True|2024-08-17 12:10:02.329461
365|364.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
365|365.0||||||||||44.0|False||||||False|False|2024-08-17 12:10:02.329461
366|366.0||||||||||||||||||True|2024-08-17 12:10:02.329461
366|367.0||deep-sea-tooth|||||||||False||||||False|False|2024-08-17 12:10:02.329461
366|368.0||deep-sea-scale|||||||||False||||||False|False|2024-08-17 12:10:02.329461
367|366.0||||||||||||||||||True|2024-08-17 12:10:02.329461
367|367.0||deep-sea-tooth|||||||||False||||||False|False|2024-08-17 12:10:02.329461
367|368.0||deep-sea-scale|||||||||False||||||False|False|2024-08-17 12:10:02.329461
368|366.0||||||||||||||||||True|2024-08-17 12:10:02.329461
368|367.0||deep-sea-tooth|||||||||False||||||False|False|2024-08-17 12:10:02.329461
368|368.0||deep-sea-scale|||||||||False||||||False|False|2024-08-17 12:10:02.329461
369|369.0||||||||||||||||||True|2024-08-17 12:10:02.329461
370|370.0||||||||||||||||||True|2024-08-17 12:10:02.329461
371|371.0||||||||||||||||||True|2024-08-17 12:10:02.329461
371|372.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
371|373.0||||||||||50.0|False||||||False|False|2024-08-17 12:10:02.329461
372|371.0||||||||||||||||||True|2024-08-17 12:10:02.329461
372|372.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
372|373.0||||||||||50.0|False||||||False|False|2024-08-17 12:10:02.329461
373|371.0||||||||||||||||||True|2024-08-17 12:10:02.329461
373|372.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
373|373.0||||||||||50.0|False||||||False|False|2024-08-17 12:10:02.329461
374|374.0||||||||||||||||||True|2024-08-17 12:10:02.329461
374|375.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
374|376.0||||||||||45.0|False||||||False|False|2024-08-17 12:10:02.329461
375|374.0||||||||||||||||||True|2024-08-17 12:10:02.329461
375|375.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
375|376.0||||||||||45.0|False||||||False|False|2024-08-17 12:10:02.329461
376|374.0||||||||||||||||||True|2024-08-17 12:10:02.329461
376|375.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
376|376.0||||||||||45.0|False||||||False|False|2024-08-17 12:10:02.329461
377|377.0||||||||||||||||||True|2024-08-17 12:10:02.329461
378|378.0||||||||||||||||||True|2024-08-17 12:10:02.329461
379|379.0||||||||||||||||||True|2024-08-17 12:10:02.329461
380|380.0||||||||||||||||||True|2024-08-17 12:10:02.329461
381|381.0||||||||||||||||||True|2024-08-17 12:10:02.329461
382|382.0||||||||||||||||||True|2024-08-17 12:10:02.329461
383|383.0||||||||||||||||||True|2024-08-17 12:10:02.329461
384|384.0||||||||||||||||||True|2024-08-17 12:10:02.329461
385|385.0||||||||||||||||||True|2024-08-17 12:10:02.329461
386|||||||||||||||||||True|2024-08-17 12:10:02.329461
387|387.0||||||||||||||||||True|2024-08-17 12:10:02.329461
387|388.0||||||||||18.0|False||||||False|False|2024-08-17 12:10:02.329461
387|389.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
388|387.0||||||||||||||||||True|2024-08-17 12:10:02.329461
388|388.0||||||||||18.0|False||||||False|False|2024-08-17 12:10:02.329461
388|389.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
389|387.0||||||||||||||||||True|2024-08-17 12:10:02.329461
389|388.0||||||||||18.0|False||||||False|False|2024-08-17 12:10:02.329461
389|389.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
390|390.0||||||||||||||||||True|2024-08-17 12:10:02.329461
390|391.0||||||||||14.0|False||||||False|False|2024-08-17 12:10:02.329461
390|392.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
391|390.0||||||||||||||||||True|2024-08-17 12:10:02.329461
391|391.0||||||||||14.0|False||||||False|False|2024-08-17 12:10:02.329461
391|392.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
392|390.0||||||||||||||||||True|2024-08-17 12:10:02.329461
392|391.0||||||||||14.0|False||||||False|False|2024-08-17 12:10:02.329461
392|392.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
393|393.0||||||||||||||||||True|2024-08-17 12:10:02.329461
393|394.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
393|395.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
394|393.0||||||||||||||||||True|2024-08-17 12:10:02.329461
394|394.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
394|395.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
395|393.0||||||||||||||||||True|2024-08-17 12:10:02.329461
395|394.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
395|395.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
396|396.0||||||||||||||||||True|2024-08-17 12:10:02.329461
396|397.0||||||||||14.0|False||||||False|False|2024-08-17 12:10:02.329461
396|398.0||||||||||34.0|False||||||False|False|2024-08-17 12:10:02.329461
397|396.0||||||||||||||||||True|2024-08-17 12:10:02.329461
397|397.0||||||||||14.0|False||||||False|False|2024-08-17 12:10:02.329461
397|398.0||||||||||34.0|False||||||False|False|2024-08-17 12:10:02.329461
398|396.0||||||||||||||||||True|2024-08-17 12:10:02.329461
398|397.0||||||||||14.0|False||||||False|False|2024-08-17 12:10:02.329461
398|398.0||||||||||34.0|False||||||False|False|2024-08-17 12:10:02.329461
399|399.0||||||||||||||||||True|2024-08-17 12:10:02.329461
399|400.0||||||||||15.0|False||||||False|False|2024-08-17 12:10:02.329461
400|399.0||||||||||||||||||True|2024-08-17 12:10:02.329461
400|400.0||||||||||15.0|False||||||False|False|2024-08-17 12:10:02.329461
401|401.0||||||||||||||||||True|2024-08-17 12:10:02.329461
401|402.0||||||||||10.0|False||||||False|False|2024-08-17 12:10:02.329461
402|401.0||||||||||||||||||True|2024-08-17 12:10:02.329461
402|402.0||||||||||10.0|False||||||False|False|2024-08-17 12:10:02.329461
403|403.0||||||||||||||||||True|2024-08-17 12:10:02.329461
403|404.0||||||||||15.0|False||||||False|False|2024-08-17 12:10:02.329461
403|405.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
404|403.0||||||||||||||||||True|2024-08-17 12:10:02.329461
404|404.0||||||||||15.0|False||||||False|False|2024-08-17 12:10:02.329461
404|405.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
405|403.0||||||||||||||||||True|2024-08-17 12:10:02.329461
405|404.0||||||||||15.0|False||||||False|False|2024-08-17 12:10:02.329461
405|405.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
406|406.0||||||||||||||||||True|2024-08-17 12:10:02.329461
406|315.0|||||||||160.0||False||||day||False|False|2024-08-17 12:10:02.329461
406|407.0|||shiny-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
407|406.0||||||||||||||||||True|2024-08-17 12:10:02.329461
407|315.0|||||||||160.0||False||||day||False|False|2024-08-17 12:10:02.329461
407|407.0|||shiny-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
408|408.0||||||||||||||||||True|2024-08-17 12:10:02.329461
408|409.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
409|408.0||||||||||||||||||True|2024-08-17 12:10:02.329461
409|409.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
410|410.0||||||||||||||||||True|2024-08-17 12:10:02.329461
410|411.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
411|410.0||||||||||||||||||True|2024-08-17 12:10:02.329461
411|411.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
412|412.0||||||||||||||||||True|2024-08-17 12:10:02.329461
412||1.0|||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
412|414.0|2.0|||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
413|412.0||||||||||||||||||True|2024-08-17 12:10:02.329461
413||1.0|||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
413|414.0|2.0|||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
414|412.0||||||||||||||||||True|2024-08-17 12:10:02.329461
414||1.0|||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
414|414.0|2.0|||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
415|415.0||||||||||||||||||True|2024-08-17 12:10:02.329461
415|416.0|1.0|||||||||21.0|False||||||False|False|2024-08-17 12:10:02.329461
416|415.0||||||||||||||||||True|2024-08-17 12:10:02.329461
416|416.0|1.0|||||||||21.0|False||||||False|False|2024-08-17 12:10:02.329461
417|417.0||||||||||||||||||True|2024-08-17 12:10:02.329461
418|418.0||||||||||||||||||True|2024-08-17 12:10:02.329461
418|419.0||||||||||26.0|False||||||False|False|2024-08-17 12:10:02.329461
419|418.0||||||||||||||||||True|2024-08-17 12:10:02.329461
419|419.0||||||||||26.0|False||||||False|False|2024-08-17 12:10:02.329461
420|420.0||||||||||||||||||True|2024-08-17 12:10:02.329461
420|421.0||||||||||25.0|False||||||False|False|2024-08-17 12:10:02.329461
421|420.0||||||||||||||||||True|2024-08-17 12:10:02.329461
421|421.0||||||||||25.0|False||||||False|False|2024-08-17 12:10:02.329461
422|422.0||||||||||||||||||True|2024-08-17 12:10:02.329461
422|423.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
423|422.0||||||||||||||||||True|2024-08-17 12:10:02.329461
423|423.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
424|190.0||||||||||||||||||True|2024-08-17 12:10:02.329461
424|424.0||||double-hit|||||||False||||||False|False|2024-08-17 12:10:02.329461
425|425.0||||||||||||||||||True|2024-08-17 12:10:02.329461
425|426.0||||||||||28.0|False||||||False|False|2024-08-17 12:10:02.329461
426|425.0||||||||||||||||||True|2024-08-17 12:10:02.329461
426|426.0||||||||||28.0|False||||||False|False|2024-08-17 12:10:02.329461
427|427.0||||||||||||||||||True|2024-08-17 12:10:02.329461
427|428.0|||||||||160.0||False||||||False|False|2024-08-17 12:10:02.329461
428|427.0||||||||||||||||||True|2024-08-17 12:10:02.329461
428|428.0|||||||||160.0||False||||||False|False|2024-08-17 12:10:02.329461
429|200.0||||||||||||||||||True|2024-08-17 12:10:02.329461
429|429.0|||dusk-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
430|198.0||||||||||||||||||True|2024-08-17 12:10:02.329461
430|430.0|||dusk-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
431|431.0||||||||||||||||||True|2024-08-17 12:10:02.329461
431|432.0||||||||||38.0|False||||||False|False|2024-08-17 12:10:02.329461
432|431.0||||||||||||||||||True|2024-08-17 12:10:02.329461
