pkmn_id|name|stat|effort|extraer_datetime
264|special-attack|50|0|2024-08-04 13:57:47.797073
264|special-defense|61|0|2024-08-04 13:57:47.797073
264|speed|100|2|2024-08-04 13:57:47.797073
265|hp|45|1|2024-08-04 13:57:47.797073
265|attack|45|0|2024-08-04 13:57:47.797073
265|defense|35|0|2024-08-04 13:57:47.797073
265|special-attack|20|0|2024-08-04 13:57:47.797073
265|special-defense|30|0|2024-08-04 13:57:47.797073
265|speed|20|0|2024-08-04 13:57:47.797073
266|hp|50|0|2024-08-04 13:57:47.797073
266|attack|35|0|2024-08-04 13:57:47.797073
266|defense|55|2|2024-08-04 13:57:47.797073
266|special-attack|25|0|2024-08-04 13:57:47.797073
266|special-defense|25|0|2024-08-04 13:57:47.797073
266|speed|15|0|2024-08-04 13:57:47.797073
267|hp|60|0|2024-08-04 13:57:47.797073
267|attack|70|0|2024-08-04 13:57:47.797073
267|defense|50|0|2024-08-04 13:57:47.797073
267|special-attack|100|3|2024-08-04 13:57:47.797073
267|special-defense|50|0|2024-08-04 13:57:47.797073
267|speed|65|0|2024-08-04 13:57:47.797073
268|hp|50|0|2024-08-04 13:57:47.797073
268|attack|35|0|2024-08-04 13:57:47.797073
268|defense|55|2|2024-08-04 13:57:47.797073
268|special-attack|25|0|2024-08-04 13:57:47.797073
268|special-defense|25|0|2024-08-04 13:57:47.797073
268|speed|15|0|2024-08-04 13:57:47.797073
269|hp|60|0|2024-08-04 13:57:47.797073
269|attack|50|0|2024-08-04 13:57:47.797073
269|defense|70|0|2024-08-04 13:57:47.797073
269|special-attack|50|0|2024-08-04 13:57:47.797073
269|special-defense|90|3|2024-08-04 13:57:47.797073
269|speed|65|0|2024-08-04 13:57:47.797073
270|hp|40|0|2024-08-04 13:57:47.797073
270|attack|30|0|2024-08-04 13:57:47.797073
270|defense|30|0|2024-08-04 13:57:47.797073
270|special-attack|40|0|2024-08-04 13:57:47.797073
270|special-defense|50|1|2024-08-04 13:57:47.797073
270|speed|30|0|2024-08-04 13:57:47.797073
271|hp|60|0|2024-08-04 13:57:47.797073
271|attack|50|0|2024-08-04 13:57:47.797073
271|defense|50|0|2024-08-04 13:57:47.797073
271|special-attack|60|0|2024-08-04 13:57:47.797073
271|special-defense|70|2|2024-08-04 13:57:47.797073
271|speed|50|0|2024-08-04 13:57:47.797073
272|hp|80|0|2024-08-04 13:57:47.797073
272|attack|70|0|2024-08-04 13:57:47.797073
272|defense|70|0|2024-08-04 13:57:47.797073
272|special-attack|90|0|2024-08-04 13:57:47.797073
272|special-defense|100|3|2024-08-04 13:57:47.797073
272|speed|70|0|2024-08-04 13:57:47.797073
273|hp|40|0|2024-08-04 13:57:47.797073
273|attack|40|0|2024-08-04 13:57:47.797073
273|defense|50|1|2024-08-04 13:57:47.797073
273|special-attack|30|0|2024-08-04 13:57:47.797073
273|special-defense|30|0|2024-08-04 13:57:47.797073
273|speed|30|0|2024-08-04 13:57:47.797073
274|hp|70|0|2024-08-04 13:57:47.797073
274|attack|70|2|2024-08-04 13:57:47.797073
274|defense|40|0|2024-08-04 13:57:47.797073
274|special-attack|60|0|2024-08-04 13:57:47.797073
274|special-defense|40|0|2024-08-04 13:57:47.797073
274|speed|60|0|2024-08-04 13:57:47.797073
275|hp|90|0|2024-08-04 13:57:47.797073
275|attack|100|3|2024-08-04 13:57:47.797073
275|defense|60|0|2024-08-04 13:57:47.797073
275|special-attack|90|0|2024-08-04 13:57:47.797073
275|special-defense|60|0|2024-08-04 13:57:47.797073
275|speed|80|0|2024-08-04 13:57:47.797073
276|hp|40|0|2024-08-04 13:57:47.797073
276|attack|55|0|2024-08-04 13:57:47.797073
276|defense|30|0|2024-08-04 13:57:47.797073
276|special-attack|30|0|2024-08-04 13:57:47.797073
276|special-defense|30|0|2024-08-04 13:57:47.797073
276|speed|85|1|2024-08-04 13:57:47.797073
277|hp|60|0|2024-08-04 13:57:47.797073
277|attack|85|0|2024-08-04 13:57:47.797073
277|defense|60|0|2024-08-04 13:57:47.797073
277|special-attack|75|0|2024-08-04 13:57:47.797073
277|special-defense|50|0|2024-08-04 13:57:47.797073
277|speed|125|2|2024-08-04 13:57:47.797073
278|hp|40|0|2024-08-04 13:57:47.797073
278|attack|30|0|2024-08-04 13:57:47.797073
278|defense|30|0|2024-08-04 13:57:47.797073
278|special-attack|55|0|2024-08-04 13:57:47.797073
278|special-defense|30|0|2024-08-04 13:57:47.797073
278|speed|85|1|2024-08-04 13:57:47.797073
279|hp|60|0|2024-08-04 13:57:47.797073
279|attack|50|0|2024-08-04 13:57:47.797073
279|defense|100|2|2024-08-04 13:57:47.797073
279|special-attack|95|0|2024-08-04 13:57:47.797073
279|special-defense|70|0|2024-08-04 13:57:47.797073
279|speed|65|0|2024-08-04 13:57:47.797073
280|hp|28|0|2024-08-04 13:57:47.797073
280|attack|25|0|2024-08-04 13:57:47.797073
280|defense|25|0|2024-08-04 13:57:47.797073
280|special-attack|45|1|2024-08-04 13:57:47.797073
280|special-defense|35|0|2024-08-04 13:57:47.797073
280|speed|40|0|2024-08-04 13:57:47.797073
281|hp|38|0|2024-08-04 13:57:47.797073
281|attack|35|0|2024-08-04 13:57:47.797073
281|defense|35|0|2024-08-04 13:57:47.797073
281|special-attack|65|2|2024-08-04 13:57:47.797073
281|special-defense|55|0|2024-08-04 13:57:47.797073
281|speed|50|0|2024-08-04 13:57:47.797073
282|hp|68|0|2024-08-04 13:57:47.797073
282|attack|65|0|2024-08-04 13:57:47.797073
282|defense|65|0|2024-08-04 13:57:47.797073
282|special-attack|125|3|2024-08-04 13:57:47.797073
282|special-defense|115|0|2024-08-04 13:57:47.797073
282|speed|80|0|2024-08-04 13:57:47.797073
283|hp|40|0|2024-08-04 13:57:47.797073
283|attack|30|0|2024-08-04 13:57:47.797073
283|defense|32|0|2024-08-04 13:57:47.797073
283|special-attack|50|0|2024-08-04 13:57:47.797073
283|special-defense|52|0|2024-08-04 13:57:47.797073
283|speed|65|1|2024-08-04 13:57:47.797073
284|hp|70|0|2024-08-04 13:57:47.797073
284|attack|60|0|2024-08-04 13:57:47.797073
284|defense|62|0|2024-08-04 13:57:47.797073
284|special-attack|100|1|2024-08-04 13:57:47.797073
284|special-defense|82|1|2024-08-04 13:57:47.797073
284|speed|80|0|2024-08-04 13:57:47.797073
285|hp|60|1|2024-08-04 13:57:47.797073
285|attack|40|0|2024-08-04 13:57:47.797073
285|defense|60|0|2024-08-04 13:57:47.797073
285|special-attack|40|0|2024-08-04 13:57:47.797073
285|special-defense|60|0|2024-08-04 13:57:47.797073
285|speed|35|0|2024-08-04 13:57:47.797073
286|hp|60|0|2024-08-04 13:57:47.797073
286|attack|130|2|2024-08-04 13:57:47.797073
286|defense|80|0|2024-08-04 13:57:47.797073
286|special-attack|60|0|2024-08-04 13:57:47.797073
286|special-defense|60|0|2024-08-04 13:57:47.797073
286|speed|70|0|2024-08-04 13:57:47.797073
287|hp|60|1|2024-08-04 13:57:47.797073
287|attack|60|0|2024-08-04 13:57:47.797073
287|defense|60|0|2024-08-04 13:57:47.797073
287|special-attack|35|0|2024-08-04 13:57:47.797073
287|special-defense|35|0|2024-08-04 13:57:47.797073
287|speed|30|0|2024-08-04 13:57:47.797073
288|hp|80|0|2024-08-04 13:57:47.797073
288|attack|80|0|2024-08-04 13:57:47.797073
288|defense|80|0|2024-08-04 13:57:47.797073
288|special-attack|55|0|2024-08-04 13:57:47.797073
288|special-defense|55|0|2024-08-04 13:57:47.797073
288|speed|90|2|2024-08-04 13:57:47.797073
289|hp|150|3|2024-08-04 13:57:47.797073
289|attack|160|0|2024-08-04 13:57:47.797073
289|defense|100|0|2024-08-04 13:57:47.797073
289|special-attack|95|0|2024-08-04 13:57:47.797073
289|special-defense|65|0|2024-08-04 13:57:47.797073
289|speed|100|0|2024-08-04 13:57:47.797073
290|hp|31|0|2024-08-04 13:57:47.797073
290|attack|45|0|2024-08-04 13:57:47.797073
290|defense|90|1|2024-08-04 13:57:47.797073
290|special-attack|30|0|2024-08-04 13:57:47.797073
290|special-defense|30|0|2024-08-04 13:57:47.797073
290|speed|40|0|2024-08-04 13:57:47.797073
291|hp|61|0|2024-08-04 13:57:47.797073
291|attack|90|0|2024-08-04 13:57:47.797073
291|defense|45|0|2024-08-04 13:57:47.797073
291|special-attack|50|0|2024-08-04 13:57:47.797073
291|special-defense|50|0|2024-08-04 13:57:47.797073
291|speed|160|2|2024-08-04 13:57:47.797073
292|hp|1|2|2024-08-04 13:57:47.797073
292|attack|90|0|2024-08-04 13:57:47.797073
292|defense|45|0|2024-08-04 13:57:47.797073
292|special-attack|30|0|2024-08-04 13:57:47.797073
292|special-defense|30|0|2024-08-04 13:57:47.797073
292|speed|40|0|2024-08-04 13:57:47.797073
293|hp|64|1|2024-08-04 13:57:47.797073
293|attack|51|0|2024-08-04 13:57:47.797073
293|defense|23|0|2024-08-04 13:57:47.797073
293|special-attack|51|0|2024-08-04 13:57:47.797073
293|special-defense|23|0|2024-08-04 13:57:47.797073
293|speed|28|0|2024-08-04 13:57:47.797073
294|hp|84|2|2024-08-04 13:57:47.797073
294|attack|71|0|2024-08-04 13:57:47.797073
294|defense|43|0|2024-08-04 13:57:47.797073
294|special-attack|71|0|2024-08-04 13:57:47.797073
294|special-defense|43|0|2024-08-04 13:57:47.797073
294|speed|48|0|2024-08-04 13:57:47.797073
295|hp|104|3|2024-08-04 13:57:47.797073
295|attack|91|0|2024-08-04 13:57:47.797073
295|defense|63|0|2024-08-04 13:57:47.797073
295|special-attack|91|0|2024-08-04 13:57:47.797073
295|special-defense|73|0|2024-08-04 13:57:47.797073
295|speed|68|0|2024-08-04 13:57:47.797073
296|hp|72|1|2024-08-04 13:57:47.797073
296|attack|60|0|2024-08-04 13:57:47.797073
296|defense|30|0|2024-08-04 13:57:47.797073
296|special-attack|20|0|2024-08-04 13:57:47.797073
296|special-defense|30|0|2024-08-04 13:57:47.797073
296|speed|25|0|2024-08-04 13:57:47.797073
297|hp|144|2|2024-08-04 13:57:47.797073
297|attack|120|0|2024-08-04 13:57:47.797073
297|defense|60|0|2024-08-04 13:57:47.797073
297|special-attack|40|0|2024-08-04 13:57:47.797073
297|special-defense|60|0|2024-08-04 13:57:47.797073
297|speed|50|0|2024-08-04 13:57:47.797073
298|hp|50|1|2024-08-04 13:57:47.797073
298|attack|20|0|2024-08-04 13:57:47.797073
298|defense|40|0|2024-08-04 13:57:47.797073
298|special-attack|20|0|2024-08-04 13:57:47.797073
298|special-defense|40|0|2024-08-04 13:57:47.797073
298|speed|20|0|2024-08-04 13:57:47.797073
299|hp|30|0|2024-08-04 13:57:47.797073
299|attack|45|0|2024-08-04 13:57:47.797073
299|defense|135|1|2024-08-04 13:57:47.797073
299|special-attack|45|0|2024-08-04 13:57:47.797073
299|special-defense|90|0|2024-08-04 13:57:47.797073
299|speed|30|0|2024-08-04 13:57:47.797073
300|hp|50|0|2024-08-04 13:57:47.797073
300|attack|45|0|2024-08-04 13:57:47.797073
300|defense|45|0|2024-08-04 13:57:47.797073
300|special-attack|35|0|2024-08-04 13:57:47.797073
300|special-defense|35|0|2024-08-04 13:57:47.797073
300|speed|50|1|2024-08-04 13:57:47.797073
301|hp|70|1|2024-08-04 13:57:47.797073
301|attack|65|0|2024-08-04 13:57:47.797073
301|defense|65|0|2024-08-04 13:57:47.797073
301|special-attack|55|0|2024-08-04 13:57:47.797073
301|special-defense|55|0|2024-08-04 13:57:47.797073
301|speed|90|1|2024-08-04 13:57:47.797073
302|hp|50|0|2024-08-04 13:57:47.797073
302|attack|75|1|2024-08-04 13:57:47.797073
302|defense|75|1|2024-08-04 13:57:47.797073
302|special-attack|65|0|2024-08-04 13:57:47.797073
302|special-defense|65|0|2024-08-04 13:57:47.797073
302|speed|50|0|2024-08-04 13:57:47.797073
303|hp|50|0|2024-08-04 13:57:47.797073
303|attack|85|1|2024-08-04 13:57:47.797073
303|defense|85|1|2024-08-04 13:57:47.797073
303|special-attack|55|0|2024-08-04 13:57:47.797073
303|special-defense|55|0|2024-08-04 13:57:47.797073
303|speed|50|0|2024-08-04 13:57:47.797073
304|hp|50|0|2024-08-04 13:57:47.797073
304|attack|70|0|2024-08-04 13:57:47.797073
304|defense|100|1|2024-08-04 13:57:47.797073
304|special-attack|40|0|2024-08-04 13:57:47.797073
304|special-defense|40|0|2024-08-04 13:57:47.797073
304|speed|30|0|2024-08-04 13:57:47.797073
305|hp|60|0|2024-08-04 13:57:47.797073
305|attack|90|0|2024-08-04 13:57:47.797073
305|defense|140|2|2024-08-04 13:57:47.797073
305|special-attack|50|0|2024-08-04 13:57:47.797073
305|special-defense|50|0|2024-08-04 13:57:47.797073
305|speed|40|0|2024-08-04 13:57:47.797073
306|hp|70|0|2024-08-04 13:57:47.797073
306|attack|110|0|2024-08-04 13:57:47.797073
306|defense|180|3|2024-08-04 13:57:47.797073
306|special-attack|60|0|2024-08-04 13:57:47.797073
306|special-defense|60|0|2024-08-04 13:57:47.797073
306|speed|50|0|2024-08-04 13:57:47.797073
307|hp|30|0|2024-08-04 13:57:47.797073
307|attack|40|0|2024-08-04 13:57:47.797073
307|defense|55|0|2024-08-04 13:57:47.797073
307|special-attack|40|0|2024-08-04 13:57:47.797073
307|special-defense|55|0|2024-08-04 13:57:47.797073
307|speed|60|1|2024-08-04 13:57:47.797073
308|hp|60|0|2024-08-04 13:57:47.797073
308|attack|60|0|2024-08-04 13:57:47.797073
308|defense|75|0|2024-08-04 13:57:47.797073
308|special-attack|60|0|2024-08-04 13:57:47.797073
308|special-defense|75|0|2024-08-04 13:57:47.797073
308|speed|80|2|2024-08-04 13:57:47.797073
309|hp|40|0|2024-08-04 13:57:47.797073
309|attack|45|0|2024-08-04 13:57:47.797073
309|defense|40|0|2024-08-04 13:57:47.797073
309|special-attack|65|0|2024-08-04 13:57:47.797073
309|special-defense|40|0|2024-08-04 13:57:47.797073
309|speed|65|1|2024-08-04 13:57:47.797073
310|hp|70|0|2024-08-04 13:57:47.797073
310|attack|75|0|2024-08-04 13:57:47.797073
310|defense|60|0|2024-08-04 13:57:47.797073
310|special-attack|105|0|2024-08-04 13:57:47.797073
310|special-defense|60|0|2024-08-04 13:57:47.797073
310|speed|105|2|2024-08-04 13:57:47.797073
311|hp|60|0|2024-08-04 13:57:47.797073
311|attack|50|0|2024-08-04 13:57:47.797073
311|defense|40|0|2024-08-04 13:57:47.797073
311|special-attack|85|0|2024-08-04 13:57:47.797073
311|special-defense|75|0|2024-08-04 13:57:47.797073
311|speed|95|1|2024-08-04 13:57:47.797073
312|hp|60|0|2024-08-04 13:57:47.797073
312|attack|40|0|2024-08-04 13:57:47.797073
312|defense|50|0|2024-08-04 13:57:47.797073
312|special-attack|75|0|2024-08-04 13:57:47.797073
312|special-defense|85|0|2024-08-04 13:57:47.797073
312|speed|95|1|2024-08-04 13:57:47.797073
313|hp|65|0|2024-08-04 13:57:47.797073
313|attack|73|0|2024-08-04 13:57:47.797073
313|defense|75|0|2024-08-04 13:57:47.797073
313|special-attack|47|0|2024-08-04 13:57:47.797073
313|special-defense|85|0|2024-08-04 13:57:47.797073
313|speed|85|1|2024-08-04 13:57:47.797073
314|hp|65|0|2024-08-04 13:57:47.797073
314|attack|47|0|2024-08-04 13:57:47.797073
314|defense|75|0|2024-08-04 13:57:47.797073
314|special-attack|73|0|2024-08-04 13:57:47.797073
314|special-defense|85|0|2024-08-04 13:57:47.797073
314|speed|85|1|2024-08-04 13:57:47.797073
315|hp|50|0|2024-08-04 13:57:47.797073
315|attack|60|0|2024-08-04 13:57:47.797073
315|defense|45|0|2024-08-04 13:57:47.797073
315|special-attack|100|2|2024-08-04 13:57:47.797073
315|special-defense|80|0|2024-08-04 13:57:47.797073
315|speed|65|0|2024-08-04 13:57:47.797073
316|hp|70|1|2024-08-04 13:57:47.797073
316|attack|43|0|2024-08-04 13:57:47.797073
316|defense|53|0|2024-08-04 13:57:47.797073
316|special-attack|43|0|2024-08-04 13:57:47.797073
316|special-defense|53|0|2024-08-04 13:57:47.797073
316|speed|40|0|2024-08-04 13:57:47.797073
317|hp|100|2|2024-08-04 13:57:47.797073
317|attack|73|0|2024-08-04 13:57:47.797073
317|defense|83|0|2024-08-04 13:57:47.797073
317|special-attack|73|0|2024-08-04 13:57:47.797073
317|special-defense|83|0|2024-08-04 13:57:47.797073
317|speed|55|0|2024-08-04 13:57:47.797073
318|hp|45|0|2024-08-04 13:57:47.797073
318|attack|90|1|2024-08-04 13:57:47.797073
318|defense|20|0|2024-08-04 13:57:47.797073
318|special-attack|65|0|2024-08-04 13:57:47.797073
318|special-defense|20|0|2024-08-04 13:57:47.797073
318|speed|65|0|2024-08-04 13:57:47.797073
319|hp|70|0|2024-08-04 13:57:47.797073
319|attack|120|2|2024-08-04 13:57:47.797073
319|defense|40|0|2024-08-04 13:57:47.797073
319|special-attack|95|0|2024-08-04 13:57:47.797073
319|special-defense|40|0|2024-08-04 13:57:47.797073
319|speed|95|0|2024-08-04 13:57:47.797073
320|hp|130|1|2024-08-04 13:57:47.797073
320|attack|70|0|2024-08-04 13:57:47.797073
320|defense|35|0|2024-08-04 13:57:47.797073
320|special-attack|70|0|2024-08-04 13:57:47.797073
320|special-defense|35|0|2024-08-04 13:57:47.797073
320|speed|60|0|2024-08-04 13:57:47.797073
321|hp|170|2|2024-08-04 13:57:47.797073
321|attack|90|0|2024-08-04 13:57:47.797073
321|defense|45|0|2024-08-04 13:57:47.797073
321|special-attack|90|0|2024-08-04 13:57:47.797073
321|special-defense|45|0|2024-08-04 13:57:47.797073
321|speed|60|0|2024-08-04 13:57:47.797073
322|hp|60|0|2024-08-04 13:57:47.797073
322|attack|60|0|2024-08-04 13:57:47.797073
322|defense|40|0|2024-08-04 13:57:47.797073
322|special-attack|65|1|2024-08-04 13:57:47.797073
322|special-defense|45|0|2024-08-04 13:57:47.797073
322|speed|35|0|2024-08-04 13:57:47.797073
323|hp|70|0|2024-08-04 13:57:47.797073
323|attack|100|1|2024-08-04 13:57:47.797073
323|defense|70|0|2024-08-04 13:57:47.797073
323|special-attack|105|1|2024-08-04 13:57:47.797073
323|special-defense|75|0|2024-08-04 13:57:47.797073
323|speed|40|0|2024-08-04 13:57:47.797073
324|hp|70|0|2024-08-04 13:57:47.797073
324|attack|85|0|2024-08-04 13:57:47.797073
324|defense|140|2|2024-08-04 13:57:47.797073
324|special-attack|85|0|2024-08-04 13:57:47.797073
324|special-defense|70|0|2024-08-04 13:57:47.797073
324|speed|20|0|2024-08-04 13:57:47.797073
325|hp|60|0|2024-08-04 13:57:47.797073
325|attack|25|0|2024-08-04 13:57:47.797073
325|defense|35|0|2024-08-04 13:57:47.797073
325|special-attack|70|0|2024-08-04 13:57:47.797073
325|special-defense|80|1|2024-08-04 13:57:47.797073
325|speed|60|0|2024-08-04 13:57:47.797073
326|hp|80|0|2024-08-04 13:57:47.797073
326|attack|45|0|2024-08-04 13:57:47.797073
326|defense|65|0|2024-08-04 13:57:47.797073
326|special-attack|90|0|2024-08-04 13:57:47.797073
326|special-defense|110|2|2024-08-04 13:57:47.797073
326|speed|80|0|2024-08-04 13:57:47.797073
327|hp|60|0|2024-08-04 13:57:47.797073
327|attack|60|0|2024-08-04 13:57:47.797073
327|defense|60|0|2024-08-04 13:57:47.797073
327|special-attack|60|1|2024-08-04 13:57:47.797073
327|special-defense|60|0|2024-08-04 13:57:47.797073
327|speed|60|0|2024-08-04 13:57:47.797073
328|hp|45|0|2024-08-04 13:57:47.797073
328|attack|100|1|2024-08-04 13:57:47.797073
328|defense|45|0|2024-08-04 13:57:47.797073
328|special-attack|45|0|2024-08-04 13:57:47.797073
328|special-defense|45|0|2024-08-04 13:57:47.797073
328|speed|10|0|2024-08-04 13:57:47.797073
329|hp|50|0|2024-08-04 13:57:47.797073
329|attack|70|1|2024-08-04 13:57:47.797073
329|defense|50|0|2024-08-04 13:57:47.797073
329|special-attack|50|0|2024-08-04 13:57:47.797073
329|special-defense|50|0|2024-08-04 13:57:47.797073
329|speed|70|1|2024-08-04 13:57:47.797073
330|hp|80|0|2024-08-04 13:57:47.797073
330|attack|100|1|2024-08-04 13:57:47.797073
330|defense|80|0|2024-08-04 13:57:47.797073
330|special-attack|80|0|2024-08-04 13:57:47.797073
330|special-defense|80|0|2024-08-04 13:57:47.797073
330|speed|100|2|2024-08-04 13:57:47.797073
331|hp|50|0|2024-08-04 13:57:47.797073
331|attack|85|0|2024-08-04 13:57:47.797073
331|defense|40|0|2024-08-04 13:57:47.797073
331|special-attack|85|1|2024-08-04 13:57:47.797073
331|special-defense|40|0|2024-08-04 13:57:47.797073
331|speed|35|0|2024-08-04 13:57:47.797073
332|hp|70|0|2024-08-04 13:57:47.797073
332|attack|115|1|2024-08-04 13:57:47.797073
332|defense|60|0|2024-08-04 13:57:47.797073
332|special-attack|115|1|2024-08-04 13:57:47.797073
332|special-defense|60|0|2024-08-04 13:57:47.797073
332|speed|55|0|2024-08-04 13:57:47.797073
333|hp|45|0|2024-08-04 13:57:47.797073
333|attack|40|0|2024-08-04 13:57:47.797073
333|defense|60|0|2024-08-04 13:57:47.797073
333|special-attack|40|0|2024-08-04 13:57:47.797073
333|special-defense|75|1|2024-08-04 13:57:47.797073
333|speed|50|0|2024-08-04 13:57:47.797073
334|hp|75|0|2024-08-04 13:57:47.797073
334|attack|70|0|2024-08-04 13:57:47.797073
334|defense|90|0|2024-08-04 13:57:47.797073
334|special-attack|70|0|2024-08-04 13:57:47.797073
334|special-defense|105|2|2024-08-04 13:57:47.797073
334|speed|80|0|2024-08-04 13:57:47.797073
335|hp|73|0|2024-08-04 13:57:47.797073
335|attack|115|2|2024-08-04 13:57:47.797073
335|defense|60|0|2024-08-04 13:57:47.797073
335|special-attack|60|0|2024-08-04 13:57:47.797073
335|special-defense|60|0|2024-08-04 13:57:47.797073
335|speed|90|0|2024-08-04 13:57:47.797073
336|hp|73|0|2024-08-04 13:57:47.797073
336|attack|100|1|2024-08-04 13:57:47.797073
336|defense|60|0|2024-08-04 13:57:47.797073
336|special-attack|100|1|2024-08-04 13:57:47.797073
336|special-defense|60|0|2024-08-04 13:57:47.797073
336|speed|65|0|2024-08-04 13:57:47.797073
337|hp|90|0|2024-08-04 13:57:47.797073
337|attack|55|0|2024-08-04 13:57:47.797073
337|defense|65|0|2024-08-04 13:57:47.797073
337|special-attack|95|2|2024-08-04 13:57:47.797073
337|special-defense|85|0|2024-08-04 13:57:47.797073
337|speed|70|0|2024-08-04 13:57:47.797073
338|hp|90|0|2024-08-04 13:57:47.797073
338|attack|95|2|2024-08-04 13:57:47.797073
338|defense|85|0|2024-08-04 13:57:47.797073
338|special-attack|55|0|2024-08-04 13:57:47.797073
338|special-defense|65|0|2024-08-04 13:57:47.797073
338|speed|70|0|2024-08-04 13:57:47.797073
339|hp|50|1|2024-08-04 13:57:47.797073
339|attack|48|0|2024-08-04 13:57:47.797073
339|defense|43|0|2024-08-04 13:57:47.797073
339|special-attack|46|0|2024-08-04 13:57:47.797073
339|special-defense|41|0|2024-08-04 13:57:47.797073
339|speed|60|0|2024-08-04 13:57:47.797073
340|hp|110|2|2024-08-04 13:57:47.797073
340|attack|78|0|2024-08-04 13:57:47.797073
340|defense|73|0|2024-08-04 13:57:47.797073
340|special-attack|76|0|2024-08-04 13:57:47.797073
340|special-defense|71|0|2024-08-04 13:57:47.797073
340|speed|60|0|2024-08-04 13:57:47.797073
341|hp|43|0|2024-08-04 13:57:47.797073
341|attack|80|1|2024-08-04 13:57:47.797073
341|defense|65|0|2024-08-04 13:57:47.797073
341|special-attack|50|0|2024-08-04 13:57:47.797073
341|special-defense|35|0|2024-08-04 13:57:47.797073
341|speed|35|0|2024-08-04 13:57:47.797073
342|hp|63|0|2024-08-04 13:57:47.797073
342|attack|120|2|2024-08-04 13:57:47.797073
342|defense|85|0|2024-08-04 13:57:47.797073
342|special-attack|90|0|2024-08-04 13:57:47.797073
342|special-defense|55|0|2024-08-04 13:57:47.797073
342|speed|55|0|2024-08-04 13:57:47.797073
343|hp|40|0|2024-08-04 13:57:47.797073
343|attack|40|0|2024-08-04 13:57:47.797073
343|defense|55|0|2024-08-04 13:57:47.797073
343|special-attack|40|0|2024-08-04 13:57:47.797073
343|special-defense|70|1|2024-08-04 13:57:47.797073
343|speed|55|0|2024-08-04 13:57:47.797073
344|hp|60|0|2024-08-04 13:57:47.797073
344|attack|70|0|2024-08-04 13:57:47.797073
344|defense|105|0|2024-08-04 13:57:47.797073
344|special-attack|70|0|2024-08-04 13:57:47.797073
344|special-defense|120|2|2024-08-04 13:57:47.797073
344|speed|75|0|2024-08-04 13:57:47.797073
345|hp|66|0|2024-08-04 13:57:47.797073
345|attack|41|0|2024-08-04 13:57:47.797073
345|defense|77|0|2024-08-04 13:57:47.797073
345|special-attack|61|0|2024-08-04 13:57:47.797073
345|special-defense|87|1|2024-08-04 13:57:47.797073
345|speed|23|0|2024-08-04 13:57:47.797073
346|hp|86|0|2024-08-04 13:57:47.797073
346|attack|81|0|2024-08-04 13:57:47.797073
346|defense|97|0|2024-08-04 13:57:47.797073
346|special-attack|81|0|2024-08-04 13:57:47.797073
346|special-defense|107|2|2024-08-04 13:57:47.797073
346|speed|43|0|2024-08-04 13:57:47.797073
347|hp|45|0|2024-08-04 13:57:47.797073
347|attack|95|1|2024-08-04 13:57:47.797073
347|defense|50|0|2024-08-04 13:57:47.797073
347|special-attack|40|0|2024-08-04 13:57:47.797073
347|special-defense|50|0|2024-08-04 13:57:47.797073
347|speed|75|0|2024-08-04 13:57:47.797073
348|hp|75|0|2024-08-04 13:57:47.797073
348|attack|125|2|2024-08-04 13:57:47.797073
348|defense|100|0|2024-08-04 13:57:47.797073
348|special-attack|70|0|2024-08-04 13:57:47.797073
348|special-defense|80|0|2024-08-04 13:57:47.797073
348|speed|45|0|2024-08-04 13:57:47.797073
349|hp|20|0|2024-08-04 13:57:47.797073
349|attack|15|0|2024-08-04 13:57:47.797073
349|defense|20|0|2024-08-04 13:57:47.797073
349|special-attack|10|0|2024-08-04 13:57:47.797073
349|special-defense|55|0|2024-08-04 13:57:47.797073
349|speed|80|1|2024-08-04 13:57:47.797073
350|hp|95|0|2024-08-04 13:57:47.797073
350|attack|60|0|2024-08-04 13:57:47.797073
350|defense|79|0|2024-08-04 13:57:47.797073
350|special-attack|100|0|2024-08-04 13:57:47.797073
350|special-defense|125|2|2024-08-04 13:57:47.797073
350|speed|81|0|2024-08-04 13:57:47.797073
351|hp|70|1|2024-08-04 13:57:47.797073
351|attack|70|0|2024-08-04 13:57:47.797073
351|defense|70|0|2024-08-04 13:57:47.797073
351|special-attack|70|0|2024-08-04 13:57:47.797073
351|special-defense|70|0|2024-08-04 13:57:47.797073
351|speed|70|0|2024-08-04 13:57:47.797073
352|hp|60|0|2024-08-04 13:57:47.797073
352|attack|90|0|2024-08-04 13:57:47.797073
352|defense|70|0|2024-08-04 13:57:47.797073
352|special-attack|60|0|2024-08-04 13:57:47.797073
352|special-defense|120|1|2024-08-04 13:57:47.797073
352|speed|40|0|2024-08-04 13:57:47.797073
353|hp|44|0|2024-08-04 13:57:47.797073
353|attack|75|1|2024-08-04 13:57:47.797073
353|defense|35|0|2024-08-04 13:57:47.797073
353|special-attack|63|0|2024-08-04 13:57:47.797073
353|special-defense|33|0|2024-08-04 13:57:47.797073
353|speed|45|0|2024-08-04 13:57:47.797073
354|hp|64|0|2024-08-04 13:57:47.797073
354|attack|115|2|2024-08-04 13:57:47.797073
354|defense|65|0|2024-08-04 13:57:47.797073
354|special-attack|83|0|2024-08-04 13:57:47.797073
354|special-defense|63|0|2024-08-04 13:57:47.797073
354|speed|65|0|2024-08-04 13:57:47.797073
355|hp|20|0|2024-08-04 13:57:47.797073
