pkmn_id|ability_id|ability_name|ability_is_hidden|ability_description|extraer_datetime
328|125|sheer-force|True|Removes any additional effects from the Pokémon's moves, but increases the moves' power.|2024-08-04 13:57:47.796074
329|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
330|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
331|8|sand-veil|False|Boosts the Pokémon's evasiveness in a sandstorm.|2024-08-04 13:57:47.796074
331|11|water-absorb|True|If hit by a Water-type move, the Pokémon has its HP restored instead of taking damage.|2024-08-04 13:57:47.796074
332|8|sand-veil|False|Boosts the Pokémon's evasiveness in a sandstorm.|2024-08-04 13:57:47.796074
332|11|water-absorb|True|If hit by a Water-type move, the Pokémon has its HP restored instead of taking damage.|2024-08-04 13:57:47.796074
333|30|natural-cure|False|The Pokémon's status conditions are cured when it switches out.|2024-08-04 13:57:47.796074
333|13|cloud-nine|True|Eliminates the effects of weather.|2024-08-04 13:57:47.796074
334|30|natural-cure|False|The Pokémon's status conditions are cured when it switches out.|2024-08-04 13:57:47.796074
334|13|cloud-nine|True|Eliminates the effects of weather.|2024-08-04 13:57:47.796074
335|17|immunity|False|The Pokémon's immune system prevents it from being poisoned.|2024-08-04 13:57:47.796074
335|137|toxic-boost|True|Powers up physical moves when the Pokémon is poisoned.|2024-08-04 13:57:47.796074
336|61|shed-skin|False|The Pokémon may cure its own status conditions by shedding its skin.|2024-08-04 13:57:47.796074
336|151|infiltrator|True|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-04 13:57:47.796074
337|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
338|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
339|12|oblivious|False|The Pokémon is oblivious, keeping it from being infatuated, falling for taunts, or being affected by Intimidate.|2024-08-04 13:57:47.796074
339|107|anticipation|False|The Pokémon can sense an opposing Pokémon's dangerous moves.|2024-08-04 13:57:47.796074
339|93|hydration|True|Cures the Pokémon's status conditions in rain.|2024-08-04 13:57:47.796074
340|12|oblivious|False|The Pokémon is oblivious, keeping it from being infatuated, falling for taunts, or being affected by Intimidate.|2024-08-04 13:57:47.796074
340|107|anticipation|False|The Pokémon can sense an opposing Pokémon's dangerous moves.|2024-08-04 13:57:47.796074
340|93|hydration|True|Cures the Pokémon's status conditions in rain.|2024-08-04 13:57:47.796074
341|52|hyper-cutter|False|The Pokémon's prized, mighty pincers prevent other Pokémon from lowering its Attack stat.|2024-08-04 13:57:47.796074
341|75|shell-armor|False|A hard shell protects the Pokémon from critical hits.|2024-08-04 13:57:47.796074
341|91|adaptability|True|Powers up moves of the same type as the Pokémon.|2024-08-04 13:57:47.796074
342|52|hyper-cutter|False|The Pokémon's prized, mighty pincers prevent other Pokémon from lowering its Attack stat.|2024-08-04 13:57:47.796074
342|75|shell-armor|False|A hard shell protects the Pokémon from critical hits.|2024-08-04 13:57:47.796074
342|91|adaptability|True|Powers up moves of the same type as the Pokémon.|2024-08-04 13:57:47.796074
343|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
344|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
345|21|suction-cups|False|The Pokémon uses suction cups to stay in one spot. This protects it from moves and items that would force it to switch out.|2024-08-04 13:57:47.796074
345|114|storm-drain|True|The Pokémon draws in all Water-type moves. Instead of taking damage from them, its Sp. Atk stat is boosted.|2024-08-04 13:57:47.796074
346|21|suction-cups|False|The Pokémon uses suction cups to stay in one spot. This protects it from moves and items that would force it to switch out.|2024-08-04 13:57:47.796074
346|114|storm-drain|True|The Pokémon draws in all Water-type moves. Instead of taking damage from them, its Sp. Atk stat is boosted.|2024-08-04 13:57:47.796074
347|4|battle-armor|False|Hard armor protects the Pokémon from critical hits.|2024-08-04 13:57:47.796074
347|33|swift-swim|True|Boosts the Pokémon's Speed stat in rain.|2024-08-04 13:57:47.796074
348|4|battle-armor|False|Hard armor protects the Pokémon from critical hits.|2024-08-04 13:57:47.796074
348|33|swift-swim|True|Boosts the Pokémon's Speed stat in rain.|2024-08-04 13:57:47.796074
349|33|swift-swim|False|Boosts the Pokémon's Speed stat in rain.|2024-08-04 13:57:47.796074
349|12|oblivious|False|The Pokémon is oblivious, keeping it from being infatuated, falling for taunts, or being affected by Intimidate.|2024-08-04 13:57:47.796074
349|91|adaptability|True|Powers up moves of the same type as the Pokémon.|2024-08-04 13:57:47.796074
350|63|marvel-scale|False|The Pokémon's marvelous scales boost its Defense stat if it has a status condition.|2024-08-04 13:57:47.796074
350|172|competitive|False|Boosts the Pokémon's Sp. Atk stat sharply when its stats are lowered by an opposing Pokémon.|2024-08-04 13:57:47.796074
350|56|cute-charm|True|The Pokémon may infatuate attackers that make direct contact with it.|2024-08-04 13:57:47.796074
351|59|forecast|False|"The Pokémon transforms with the weather to change
its type to Water, Fire, or Ice."|2024-08-04 13:57:47.796074
352|16|color-change|False|"The Pokémon’s type becomes the type of the move
used on it."|2024-08-04 13:57:47.796074
352|168|protean|True|Changes the Pokémon's type to the type of the move it's about to use. This works only once each time the Pokémon enters battle.|2024-08-04 13:57:47.796074
353|15|insomnia|False|The Pokémon's insomnia prevents it from falling asleep.|2024-08-04 13:57:47.796074
353|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-04 13:57:47.796074
353|130|cursed-body|True|May disable a move that has dealt damage to the Pokémon.|2024-08-04 13:57:47.796074
354|15|insomnia|False|The Pokémon's insomnia prevents it from falling asleep.|2024-08-04 13:57:47.796074
354|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-04 13:57:47.796074
354|130|cursed-body|True|May disable a move that has dealt damage to the Pokémon.|2024-08-04 13:57:47.796074
355|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
355|119|frisk|True|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-04 13:57:47.796074
356|46|pressure|False|Puts other Pokémon under pressure, causing them to expend more PP to use their moves.|2024-08-04 13:57:47.796074
356|119|frisk|True|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-04 13:57:47.796074
357|34|chlorophyll|False|Boosts the Pokémon's Speed stat in harsh sunlight.|2024-08-04 13:57:47.796074
357|94|solar-power|False|In harsh sunlight, the Pokémon's Sp. Atk stat is boosted, but its HP decreases every turn.|2024-08-04 13:57:47.796074
357|139|harvest|True|May create another Berry after one is used.|2024-08-04 13:57:47.796074
358|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
359|46|pressure|False|Puts other Pokémon under pressure, causing them to expend more PP to use their moves.|2024-08-04 13:57:47.796074
359|105|super-luck|False|The Pokémon is so lucky that the critical-hit ratios of its moves are boosted.|2024-08-04 13:57:47.796074
359|154|justified|True|When the Pokémon is hit by a Dark-type attack, its Attack stat is boosted by its sense of justice.|2024-08-04 13:57:47.796074
360|23|shadow-tag|False|The Pokémon steps on the opposing Pokémon's shadows to prevent them from fleeing or switching out.|2024-08-04 13:57:47.796074
360|140|telepathy|True|The Pokémon anticipates and dodges the attacks of its allies.|2024-08-04 13:57:47.796074
361|39|inner-focus|False|The Pokémon's intense focus prevents it from flinching or being affected by Intimidate.|2024-08-04 13:57:47.796074
361|115|ice-body|False|The Pokémon gradually regains HP in snow.|2024-08-04 13:57:47.796074
361|141|moody|True|Every turn, one of the Pokémon's stats will be boosted sharply but another stat will be lowered.|2024-08-04 13:57:47.796074
362|39|inner-focus|False|The Pokémon's intense focus prevents it from flinching or being affected by Intimidate.|2024-08-04 13:57:47.796074
362|115|ice-body|False|The Pokémon gradually regains HP in snow.|2024-08-04 13:57:47.796074
362|141|moody|True|Every turn, one of the Pokémon's stats will be boosted sharply but another stat will be lowered.|2024-08-04 13:57:47.796074
363|47|thick-fat|False|The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.|2024-08-04 13:57:47.796074
363|115|ice-body|False|The Pokémon gradually regains HP in snow.|2024-08-04 13:57:47.796074
363|12|oblivious|True|The Pokémon is oblivious, keeping it from being infatuated, falling for taunts, or being affected by Intimidate.|2024-08-04 13:57:47.796074
364|47|thick-fat|False|The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.|2024-08-04 13:57:47.796074
364|115|ice-body|False|The Pokémon gradually regains HP in snow.|2024-08-04 13:57:47.796074
364|12|oblivious|True|The Pokémon is oblivious, keeping it from being infatuated, falling for taunts, or being affected by Intimidate.|2024-08-04 13:57:47.796074
365|47|thick-fat|False|The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.|2024-08-04 13:57:47.796074
365|115|ice-body|False|The Pokémon gradually regains HP in snow.|2024-08-04 13:57:47.796074
365|12|oblivious|True|The Pokémon is oblivious, keeping it from being infatuated, falling for taunts, or being affected by Intimidate.|2024-08-04 13:57:47.796074
366|75|shell-armor|False|A hard shell protects the Pokémon from critical hits.|2024-08-04 13:57:47.796074
366|155|rattled|True|The Pokémon gets scared when hit by a Dark-, Ghost-, or Bug-type attack or if intimidated, which boosts its Speed stat.|2024-08-04 13:57:47.796074
367|33|swift-swim|False|Boosts the Pokémon's Speed stat in rain.|2024-08-04 13:57:47.796074
367|41|water-veil|True|The Pokémon's water veil prevents it from being burned.|2024-08-04 13:57:47.796074
368|33|swift-swim|False|Boosts the Pokémon's Speed stat in rain.|2024-08-04 13:57:47.796074
368|93|hydration|True|Cures the Pokémon's status conditions in rain.|2024-08-04 13:57:47.796074
369|33|swift-swim|False|Boosts the Pokémon's Speed stat in rain.|2024-08-04 13:57:47.796074
369|69|rock-head|False|Protects the Pokémon from recoil damage.|2024-08-04 13:57:47.796074
369|5|sturdy|True|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-04 13:57:47.796074
370|33|swift-swim|False|Boosts the Pokémon's Speed stat in rain.|2024-08-04 13:57:47.796074
370|93|hydration|True|Cures the Pokémon's status conditions in rain.|2024-08-04 13:57:47.796074
371|69|rock-head|False|Protects the Pokémon from recoil damage.|2024-08-04 13:57:47.796074
371|125|sheer-force|True|Removes any additional effects from the Pokémon's moves, but increases the moves' power.|2024-08-04 13:57:47.796074
372|69|rock-head|False|Protects the Pokémon from recoil damage.|2024-08-04 13:57:47.796074
372|142|overcoat|True|The Pokémon takes no damage from sandstorms. It is also protected from the effects of powders and spores.|2024-08-04 13:57:47.796074
373|22|intimidate|False|When the Pokémon enters a battle, it intimidates opposing Pokémon and makes them cower, lowering their Attack stats.|2024-08-04 13:57:47.796074
373|153|moxie|True|When the Pokémon knocks out a target, it shows moxie, which boosts its Attack stat.|2024-08-04 13:57:47.796074
374|29|clear-body|False|Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.|2024-08-04 13:57:47.796074
374|135|light-metal|True|Halves the Pokémon's weight.|2024-08-04 13:57:47.796074
375|29|clear-body|False|Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.|2024-08-04 13:57:47.796074
375|135|light-metal|True|Halves the Pokémon's weight.|2024-08-04 13:57:47.796074
376|29|clear-body|False|Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.|2024-08-04 13:57:47.796074
376|135|light-metal|True|Halves the Pokémon's weight.|2024-08-04 13:57:47.796074
377|29|clear-body|False|Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.|2024-08-04 13:57:47.796074
377|5|sturdy|True|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-04 13:57:47.796074
378|29|clear-body|False|Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.|2024-08-04 13:57:47.796074
378|115|ice-body|True|The Pokémon gradually regains HP in snow.|2024-08-04 13:57:47.796074
379|29|clear-body|False|Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.|2024-08-04 13:57:47.796074
379|135|light-metal|True|Halves the Pokémon's weight.|2024-08-04 13:57:47.796074
380|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
381|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
382|2|drizzle|False|The Pokémon makes it rain when it enters a battle.|2024-08-04 13:57:47.796074
383|70|drought|False|Turns the sunlight harsh when the Pokémon enters a battle.|2024-08-04 13:57:47.796074
384|76|air-lock|False|Eliminates the effects of weather.|2024-08-04 13:57:47.796074
385|32|serene-grace|False|Raises the likelihood of additional effects occurring when the Pokémon uses its moves.|2024-08-04 13:57:47.796074
386|46|pressure|False|Puts other Pokémon under pressure, causing them to expend more PP to use their moves.|2024-08-04 13:57:47.796074
387|65|overgrow|False|Powers up Grass-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
387|75|shell-armor|True|A hard shell protects the Pokémon from critical hits.|2024-08-04 13:57:47.796074
388|65|overgrow|False|Powers up Grass-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
388|75|shell-armor|True|A hard shell protects the Pokémon from critical hits.|2024-08-04 13:57:47.796074
389|65|overgrow|False|Powers up Grass-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
389|75|shell-armor|True|A hard shell protects the Pokémon from critical hits.|2024-08-04 13:57:47.796074
390|66|blaze|False|Powers up Fire-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
390|89|iron-fist|True|Powers up punching moves.|2024-08-04 13:57:47.796074
391|66|blaze|False|Powers up Fire-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
391|89|iron-fist|True|Powers up punching moves.|2024-08-04 13:57:47.796074
392|66|blaze|False|Powers up Fire-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
392|89|iron-fist|True|Powers up punching moves.|2024-08-04 13:57:47.796074
393|67|torrent|False|Powers up Water-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
393|172|competitive|True|Boosts the Pokémon's Sp. Atk stat sharply when its stats are lowered by an opposing Pokémon.|2024-08-04 13:57:47.796074
394|67|torrent|False|Powers up Water-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
394|172|competitive|True|Boosts the Pokémon's Sp. Atk stat sharply when its stats are lowered by an opposing Pokémon.|2024-08-04 13:57:47.796074
395|67|torrent|False|Powers up Water-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
395|172|competitive|True|Boosts the Pokémon's Sp. Atk stat sharply when its stats are lowered by an opposing Pokémon.|2024-08-04 13:57:47.796074
396|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-04 13:57:47.796074
396|120|reckless|True|Powers up moves that have recoil damage.|2024-08-04 13:57:47.796074
397|22|intimidate|False|When the Pokémon enters a battle, it intimidates opposing Pokémon and makes them cower, lowering their Attack stats.|2024-08-04 13:57:47.796074
397|120|reckless|True|Powers up moves that have recoil damage.|2024-08-04 13:57:47.796074
398|22|intimidate|False|When the Pokémon enters a battle, it intimidates opposing Pokémon and makes them cower, lowering their Attack stats.|2024-08-04 13:57:47.796074
398|120|reckless|True|Powers up moves that have recoil damage.|2024-08-04 13:57:47.796074
399|86|simple|False|Doubles the effects of the Pokémon's stat changes.|2024-08-04 13:57:47.796074
399|109|unaware|False|When attacking, the Pokémon ignores the target's stat changes.|2024-08-04 13:57:47.796074
399|141|moody|True|Every turn, one of the Pokémon's stats will be boosted sharply but another stat will be lowered.|2024-08-04 13:57:47.796074
400|86|simple|False|Doubles the effects of the Pokémon's stat changes.|2024-08-04 13:57:47.796074
400|109|unaware|False|When attacking, the Pokémon ignores the target's stat changes.|2024-08-04 13:57:47.796074
400|141|moody|True|Every turn, one of the Pokémon's stats will be boosted sharply but another stat will be lowered.|2024-08-04 13:57:47.796074
401|61|shed-skin|False|The Pokémon may cure its own status conditions by shedding its skin.|2024-08-04 13:57:47.796074
401|50|run-away|True|Enables a sure getaway from wild Pokémon.|2024-08-04 13:57:47.796074
402|68|swarm|False|Powers up Bug-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
402|101|technician|True|Powers up weak moves so the Pokémon can deal more damage with them.|2024-08-04 13:57:47.796074
403|79|rivalry|False|The Pokémon's competitive spirit makes it deal more damage to Pokémon of the same gender, but less damage to Pokémon of the opposite gender.|2024-08-04 13:57:47.796074
403|22|intimidate|False|When the Pokémon enters a battle, it intimidates opposing Pokémon and makes them cower, lowering their Attack stats.|2024-08-04 13:57:47.796074
403|62|guts|True|It's so gutsy that having a status condition boosts the Pokémon's Attack stat.|2024-08-04 13:57:47.796074
404|79|rivalry|False|The Pokémon's competitive spirit makes it deal more damage to Pokémon of the same gender, but less damage to Pokémon of the opposite gender.|2024-08-04 13:57:47.796074
404|22|intimidate|False|When the Pokémon enters a battle, it intimidates opposing Pokémon and makes them cower, lowering their Attack stats.|2024-08-04 13:57:47.796074
404|62|guts|True|It's so gutsy that having a status condition boosts the Pokémon's Attack stat.|2024-08-04 13:57:47.796074
405|79|rivalry|False|The Pokémon's competitive spirit makes it deal more damage to Pokémon of the same gender, but less damage to Pokémon of the opposite gender.|2024-08-04 13:57:47.796074
405|22|intimidate|False|When the Pokémon enters a battle, it intimidates opposing Pokémon and makes them cower, lowering their Attack stats.|2024-08-04 13:57:47.796074
405|62|guts|True|It's so gutsy that having a status condition boosts the Pokémon's Attack stat.|2024-08-04 13:57:47.796074
406|30|natural-cure|False|The Pokémon's status conditions are cured when it switches out.|2024-08-04 13:57:47.796074
406|38|poison-point|False|Contact with the Pokémon may poison the attacker.|2024-08-04 13:57:47.796074
406|102|leaf-guard|True|Prevents status conditions in harsh sunlight.|2024-08-04 13:57:47.796074
407|30|natural-cure|False|The Pokémon's status conditions are cured when it switches out.|2024-08-04 13:57:47.796074
407|38|poison-point|False|Contact with the Pokémon may poison the attacker.|2024-08-04 13:57:47.796074
407|101|technician|True|Powers up weak moves so the Pokémon can deal more damage with them.|2024-08-04 13:57:47.796074
408|104|mold-breaker|False|The Pokémon's moves are unimpeded by the Ability of the target.|2024-08-04 13:57:47.796074
408|125|sheer-force|True|Removes any additional effects from the Pokémon's moves, but increases the moves' power.|2024-08-04 13:57:47.796074
409|104|mold-breaker|False|The Pokémon's moves are unimpeded by the Ability of the target.|2024-08-04 13:57:47.796074
409|125|sheer-force|True|Removes any additional effects from the Pokémon's moves, but increases the moves' power.|2024-08-04 13:57:47.796074
410|5|sturdy|False|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-04 13:57:47.796074
410|43|soundproof|True|Soundproofing gives the Pokémon full immunity to all sound-based moves.|2024-08-04 13:57:47.796074
411|5|sturdy|False|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-04 13:57:47.796074
411|43|soundproof|True|Soundproofing gives the Pokémon full immunity to all sound-based moves.|2024-08-04 13:57:47.796074
412|61|shed-skin|False|The Pokémon may cure its own status conditions by shedding its skin.|2024-08-04 13:57:47.796074
412|142|overcoat|True|The Pokémon takes no damage from sandstorms. It is also protected from the effects of powders and spores.|2024-08-04 13:57:47.796074
413|107|anticipation|False|The Pokémon can sense an opposing Pokémon's dangerous moves.|2024-08-04 13:57:47.796074
413|142|overcoat|True|The Pokémon takes no damage from sandstorms. It is also protected from the effects of powders and spores.|2024-08-04 13:57:47.796074
414|68|swarm|False|Powers up Bug-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
414|110|tinted-lens|True|The Pokémon can use “not very effective” moves to deal regular damage.|2024-08-04 13:57:47.796074
415|118|honey-gather|False|The Pokémon may gather Honey after a battle.|2024-08-04 13:57:47.796074
415|55|hustle|True|Boosts the Pokémon's Attack stat but lowers its accuracy.|2024-08-04 13:57:47.796074
416|46|pressure|False|Puts other Pokémon under pressure, causing them to expend more PP to use their moves.|2024-08-04 13:57:47.796074
416|127|unnerve|True|Unnerves opposing Pokémon and makes them unable to eat Berries.|2024-08-04 13:57:47.796074
417|50|run-away|False|Enables a sure getaway from wild Pokémon.|2024-08-04 13:57:47.796074
417|53|pickup|False|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-04 13:57:47.796074
417|10|volt-absorb|True|If hit by an Electric-type move, the Pokémon has its HP restored instead of taking damage.|2024-08-04 13:57:47.796074
418|33|swift-swim|False|Boosts the Pokémon's Speed stat in rain.|2024-08-04 13:57:47.796074
418|41|water-veil|True|The Pokémon's water veil prevents it from being burned.|2024-08-04 13:57:47.796074
419|33|swift-swim|False|Boosts the Pokémon's Speed stat in rain.|2024-08-04 13:57:47.796074
419|41|water-veil|True|The Pokémon's water veil prevents it from being burned.|2024-08-04 13:57:47.796074
420|34|chlorophyll|False|Boosts the Pokémon's Speed stat in harsh sunlight.|2024-08-04 13:57:47.796074
421|122|flower-gift|False|"Boosts the Attack and Sp. Def stats of itself
and allies in harsh sunlight."|2024-08-04 13:57:47.796074
422|60|sticky-hold|False|The Pokémon's held items cling to its sticky body and cannot be removed by other Pokémon.|2024-08-04 13:57:47.796074
422|114|storm-drain|False|The Pokémon draws in all Water-type moves. Instead of taking damage from them, its Sp. Atk stat is boosted.|2024-08-04 13:57:47.796074
422|159|sand-force|True|Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm. |2024-08-04 13:57:47.796074
423|60|sticky-hold|False|The Pokémon's held items cling to its sticky body and cannot be removed by other Pokémon.|2024-08-04 13:57:47.796074
423|114|storm-drain|False|The Pokémon draws in all Water-type moves. Instead of taking damage from them, its Sp. Atk stat is boosted.|2024-08-04 13:57:47.796074
423|159|sand-force|True|Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm. |2024-08-04 13:57:47.796074
424|101|technician|False|Powers up weak moves so the Pokémon can deal more damage with them.|2024-08-04 13:57:47.796074
424|53|pickup|False|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-04 13:57:47.796074
424|92|skill-link|True|Maximizes the number of times multistrike moves hit.|2024-08-04 13:57:47.796074
425|106|aftermath|False|Damages the attacker if it knocks out the Pokémon with a move that makes direct contact.|2024-08-04 13:57:47.796074
425|84|unburden|False|Boosts the Speed stat if the Pokémon's held item is used or lost.|2024-08-04 13:57:47.796074
425|138|flare-boost|True|Powers up special moves when the Pokémon is burned.|2024-08-04 13:57:47.796074
426|106|aftermath|False|Damages the attacker if it knocks out the Pokémon with a move that makes direct contact.|2024-08-04 13:57:47.796074
426|84|unburden|False|Boosts the Speed stat if the Pokémon's held item is used or lost.|2024-08-04 13:57:47.796074
426|138|flare-boost|True|Powers up special moves when the Pokémon is burned.|2024-08-04 13:57:47.796074
427|50|run-away|False|Enables a sure getaway from wild Pokémon.|2024-08-04 13:57:47.796074
427|103|klutz|False|The Pokémon can't use any held items.|2024-08-04 13:57:47.796074
427|7|limber|True|The Pokémon's limber body prevents it from being paralyzed.|2024-08-04 13:57:47.796074
428|56|cute-charm|False|The Pokémon may infatuate attackers that make direct contact with it.|2024-08-04 13:57:47.796074
428|103|klutz|False|The Pokémon can't use any held items.|2024-08-04 13:57:47.796074
428|7|limber|True|The Pokémon's limber body prevents it from being paralyzed.|2024-08-04 13:57:47.796074
429|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
430|15|insomnia|False|The Pokémon's insomnia prevents it from falling asleep.|2024-08-04 13:57:47.796074
430|105|super-luck|False|The Pokémon is so lucky that the critical-hit ratios of its moves are boosted.|2024-08-04 13:57:47.796074
430|153|moxie|True|When the Pokémon knocks out a target, it shows moxie, which boosts its Attack stat.|2024-08-04 13:57:47.796074
431|7|limber|False|The Pokémon's limber body prevents it from being paralyzed.|2024-08-04 13:57:47.796074
431|20|own-tempo|False|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-04 13:57:47.796074
431|51|keen-eye|True|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-04 13:57:47.796074
432|47|thick-fat|False|The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.|2024-08-04 13:57:47.796074
432|20|own-tempo|False|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-04 13:57:47.796074
432|128|defiant|True|If the Pokémon has any stat lowered by an opposing Pokémon, its Attack stat will be boosted sharply.|2024-08-04 13:57:47.796074
433|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
434|1|stench|False|By releasing a stench when attacking, the Pokémon may cause the target to flinch.|2024-08-04 13:57:47.796074
434|106|aftermath|False|Damages the attacker if it knocks out the Pokémon with a move that makes direct contact.|2024-08-04 13:57:47.796074
434|51|keen-eye|True|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-04 13:57:47.796074
435|1|stench|False|By releasing a stench when attacking, the Pokémon may cause the target to flinch.|2024-08-04 13:57:47.796074
435|106|aftermath|False|Damages the attacker if it knocks out the Pokémon with a move that makes direct contact.|2024-08-04 13:57:47.796074
435|51|keen-eye|True|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-04 13:57:47.796074
436|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
436|85|heatproof|False|The Pokémon's heatproof body halves the damage taken from Fire-type moves.|2024-08-04 13:57:47.796074
436|134|heavy-metal|True|Doubles the Pokémon's weight.|2024-08-04 13:57:47.796074
437|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
437|85|heatproof|False|The Pokémon's heatproof body halves the damage taken from Fire-type moves.|2024-08-04 13:57:47.796074
437|134|heavy-metal|True|Doubles the Pokémon's weight.|2024-08-04 13:57:47.796074
438|5|sturdy|False|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-04 13:57:47.796074
438|69|rock-head|False|Protects the Pokémon from recoil damage.|2024-08-04 13:57:47.796074
438|155|rattled|True|The Pokémon gets scared when hit by a Dark-, Ghost-, or Bug-type attack or if intimidated, which boosts its Speed stat.|2024-08-04 13:57:47.796074
439|43|soundproof|False|Soundproofing gives the Pokémon full immunity to all sound-based moves.|2024-08-04 13:57:47.796074
439|111|filter|False|Reduces the power of supereffective attacks that hit the Pokémon.|2024-08-04 13:57:47.796074
439|101|technician|True|Powers up weak moves so the Pokémon can deal more damage with them.|2024-08-04 13:57:47.796074
440|30|natural-cure|False|The Pokémon's status conditions are cured when it switches out.|2024-08-04 13:57:47.796074
440|32|serene-grace|False|Raises the likelihood of additional effects occurring when the Pokémon uses its moves.|2024-08-04 13:57:47.796074
440|132|friend-guard|True|Reduces damage dealt to allies.|2024-08-04 13:57:47.796074
441|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-04 13:57:47.796074
441|77|tangled-feet|False|Boosts the Pokémon's evasiveness if it is confused.|2024-08-04 13:57:47.796074
441|145|big-pecks|True|Prevents the Pokémon from having its Defense stat lowered.|2024-08-04 13:57:47.796074
442|46|pressure|False|Puts other Pokémon under pressure, causing them to expend more PP to use their moves.|2024-08-04 13:57:47.796074
442|151|infiltrator|True|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-04 13:57:47.796074
443|8|sand-veil|False|Boosts the Pokémon's evasiveness in a sandstorm.|2024-08-04 13:57:47.796074
