pkmn_id|game_version|extraer_datetime
122|black-2|2024-08-04 13:57:47.797073
122|white-2|2024-08-04 13:57:47.797073
123|red|2024-08-04 13:57:47.797073
123|blue|2024-08-04 13:57:47.797073
123|yellow|2024-08-04 13:57:47.797073
123|gold|2024-08-04 13:57:47.797073
123|silver|2024-08-04 13:57:47.797073
123|crystal|2024-08-04 13:57:47.797073
123|ruby|2024-08-04 13:57:47.797073
123|sapphire|2024-08-04 13:57:47.797073
123|emerald|2024-08-04 13:57:47.797073
123|firered|2024-08-04 13:57:47.797073
123|leafgreen|2024-08-04 13:57:47.797073
123|diamond|2024-08-04 13:57:47.797073
123|pearl|2024-08-04 13:57:47.797073
123|platinum|2024-08-04 13:57:47.797073
123|heartgold|2024-08-04 13:57:47.797073
123|soulsilver|2024-08-04 13:57:47.797073
123|black|2024-08-04 13:57:47.797073
123|white|2024-08-04 13:57:47.797073
123|black-2|2024-08-04 13:57:47.797073
123|white-2|2024-08-04 13:57:47.797073
124|red|2024-08-04 13:57:47.797073
124|blue|2024-08-04 13:57:47.797073
124|yellow|2024-08-04 13:57:47.797073
124|gold|2024-08-04 13:57:47.797073
124|silver|2024-08-04 13:57:47.797073
124|crystal|2024-08-04 13:57:47.797073
124|ruby|2024-08-04 13:57:47.797073
124|sapphire|2024-08-04 13:57:47.797073
124|emerald|2024-08-04 13:57:47.797073
124|firered|2024-08-04 13:57:47.797073
124|leafgreen|2024-08-04 13:57:47.797073
124|diamond|2024-08-04 13:57:47.797073
124|pearl|2024-08-04 13:57:47.797073
124|platinum|2024-08-04 13:57:47.797073
124|heartgold|2024-08-04 13:57:47.797073
124|soulsilver|2024-08-04 13:57:47.797073
124|black|2024-08-04 13:57:47.797073
124|white|2024-08-04 13:57:47.797073
124|black-2|2024-08-04 13:57:47.797073
124|white-2|2024-08-04 13:57:47.797073
125|red|2024-08-04 13:57:47.797073
125|blue|2024-08-04 13:57:47.797073
125|yellow|2024-08-04 13:57:47.797073
125|gold|2024-08-04 13:57:47.797073
125|silver|2024-08-04 13:57:47.797073
125|crystal|2024-08-04 13:57:47.797073
125|ruby|2024-08-04 13:57:47.797073
125|sapphire|2024-08-04 13:57:47.797073
125|emerald|2024-08-04 13:57:47.797073
125|firered|2024-08-04 13:57:47.797073
125|leafgreen|2024-08-04 13:57:47.797073
125|diamond|2024-08-04 13:57:47.797073
125|pearl|2024-08-04 13:57:47.797073
125|platinum|2024-08-04 13:57:47.797073
125|heartgold|2024-08-04 13:57:47.797073
125|soulsilver|2024-08-04 13:57:47.797073
125|black|2024-08-04 13:57:47.797073
125|white|2024-08-04 13:57:47.797073
125|black-2|2024-08-04 13:57:47.797073
125|white-2|2024-08-04 13:57:47.797073
126|red|2024-08-04 13:57:47.797073
126|blue|2024-08-04 13:57:47.797073
126|yellow|2024-08-04 13:57:47.797073
126|gold|2024-08-04 13:57:47.797073
126|silver|2024-08-04 13:57:47.797073
126|crystal|2024-08-04 13:57:47.797073
126|ruby|2024-08-04 13:57:47.797073
126|sapphire|2024-08-04 13:57:47.797073
126|emerald|2024-08-04 13:57:47.797073
126|firered|2024-08-04 13:57:47.797073
126|leafgreen|2024-08-04 13:57:47.797073
126|diamond|2024-08-04 13:57:47.797073
126|pearl|2024-08-04 13:57:47.797073
126|platinum|2024-08-04 13:57:47.797073
126|heartgold|2024-08-04 13:57:47.797073
126|soulsilver|2024-08-04 13:57:47.797073
126|black|2024-08-04 13:57:47.797073
126|white|2024-08-04 13:57:47.797073
126|black-2|2024-08-04 13:57:47.797073
126|white-2|2024-08-04 13:57:47.797073
127|red|2024-08-04 13:57:47.797073
127|blue|2024-08-04 13:57:47.797073
127|yellow|2024-08-04 13:57:47.797073
127|gold|2024-08-04 13:57:47.797073
127|silver|2024-08-04 13:57:47.797073
127|crystal|2024-08-04 13:57:47.797073
127|ruby|2024-08-04 13:57:47.797073
127|sapphire|2024-08-04 13:57:47.797073
127|emerald|2024-08-04 13:57:47.797073
127|firered|2024-08-04 13:57:47.797073
127|leafgreen|2024-08-04 13:57:47.797073
127|diamond|2024-08-04 13:57:47.797073
127|pearl|2024-08-04 13:57:47.797073
127|platinum|2024-08-04 13:57:47.797073
127|heartgold|2024-08-04 13:57:47.797073
127|soulsilver|2024-08-04 13:57:47.797073
127|black|2024-08-04 13:57:47.797073
127|white|2024-08-04 13:57:47.797073
127|black-2|2024-08-04 13:57:47.797073
127|white-2|2024-08-04 13:57:47.797073
128|red|2024-08-04 13:57:47.797073
128|blue|2024-08-04 13:57:47.797073
128|yellow|2024-08-04 13:57:47.797073
128|gold|2024-08-04 13:57:47.797073
128|silver|2024-08-04 13:57:47.797073
128|crystal|2024-08-04 13:57:47.797073
128|ruby|2024-08-04 13:57:47.797073
128|sapphire|2024-08-04 13:57:47.797073
128|emerald|2024-08-04 13:57:47.797073
128|firered|2024-08-04 13:57:47.797073
128|leafgreen|2024-08-04 13:57:47.797073
128|diamond|2024-08-04 13:57:47.797073
128|pearl|2024-08-04 13:57:47.797073
128|platinum|2024-08-04 13:57:47.797073
128|heartgold|2024-08-04 13:57:47.797073
128|soulsilver|2024-08-04 13:57:47.797073
128|black|2024-08-04 13:57:47.797073
128|white|2024-08-04 13:57:47.797073
128|black-2|2024-08-04 13:57:47.797073
128|white-2|2024-08-04 13:57:47.797073
129|red|2024-08-04 13:57:47.797073
129|blue|2024-08-04 13:57:47.797073
129|yellow|2024-08-04 13:57:47.797073
129|gold|2024-08-04 13:57:47.797073
129|silver|2024-08-04 13:57:47.797073
129|crystal|2024-08-04 13:57:47.797073
129|ruby|2024-08-04 13:57:47.797073
129|sapphire|2024-08-04 13:57:47.797073
129|emerald|2024-08-04 13:57:47.797073
129|firered|2024-08-04 13:57:47.797073
129|leafgreen|2024-08-04 13:57:47.797073
129|diamond|2024-08-04 13:57:47.797073
129|pearl|2024-08-04 13:57:47.797073
129|platinum|2024-08-04 13:57:47.797073
129|heartgold|2024-08-04 13:57:47.797073
129|soulsilver|2024-08-04 13:57:47.797073
129|black|2024-08-04 13:57:47.797073
129|white|2024-08-04 13:57:47.797073
129|black-2|2024-08-04 13:57:47.797073
129|white-2|2024-08-04 13:57:47.797073
130|red|2024-08-04 13:57:47.797073
130|blue|2024-08-04 13:57:47.797073
130|yellow|2024-08-04 13:57:47.797073
130|gold|2024-08-04 13:57:47.797073
130|silver|2024-08-04 13:57:47.797073
130|crystal|2024-08-04 13:57:47.797073
130|ruby|2024-08-04 13:57:47.797073
130|sapphire|2024-08-04 13:57:47.797073
130|emerald|2024-08-04 13:57:47.797073
130|firered|2024-08-04 13:57:47.797073
130|leafgreen|2024-08-04 13:57:47.797073
130|diamond|2024-08-04 13:57:47.797073
130|pearl|2024-08-04 13:57:47.797073
130|platinum|2024-08-04 13:57:47.797073
130|heartgold|2024-08-04 13:57:47.797073
130|soulsilver|2024-08-04 13:57:47.797073
130|black|2024-08-04 13:57:47.797073
130|white|2024-08-04 13:57:47.797073
130|black-2|2024-08-04 13:57:47.797073
130|white-2|2024-08-04 13:57:47.797073
131|red|2024-08-04 13:57:47.797073
131|blue|2024-08-04 13:57:47.797073
131|yellow|2024-08-04 13:57:47.797073
131|gold|2024-08-04 13:57:47.797073
131|silver|2024-08-04 13:57:47.797073
131|crystal|2024-08-04 13:57:47.797073
131|ruby|2024-08-04 13:57:47.797073
131|sapphire|2024-08-04 13:57:47.797073
131|emerald|2024-08-04 13:57:47.797073
131|firered|2024-08-04 13:57:47.797073
131|leafgreen|2024-08-04 13:57:47.797073
131|diamond|2024-08-04 13:57:47.797073
131|pearl|2024-08-04 13:57:47.797073
131|platinum|2024-08-04 13:57:47.797073
131|heartgold|2024-08-04 13:57:47.797073
131|soulsilver|2024-08-04 13:57:47.797073
131|black|2024-08-04 13:57:47.797073
131|white|2024-08-04 13:57:47.797073
131|black-2|2024-08-04 13:57:47.797073
131|white-2|2024-08-04 13:57:47.797073
132|red|2024-08-04 13:57:47.797073
132|blue|2024-08-04 13:57:47.797073
132|yellow|2024-08-04 13:57:47.797073
132|gold|2024-08-04 13:57:47.797073
132|silver|2024-08-04 13:57:47.797073
132|crystal|2024-08-04 13:57:47.797073
132|ruby|2024-08-04 13:57:47.797073
132|sapphire|2024-08-04 13:57:47.797073
132|emerald|2024-08-04 13:57:47.797073
132|firered|2024-08-04 13:57:47.797073
132|leafgreen|2024-08-04 13:57:47.797073
132|diamond|2024-08-04 13:57:47.797073
132|pearl|2024-08-04 13:57:47.797073
132|platinum|2024-08-04 13:57:47.797073
132|heartgold|2024-08-04 13:57:47.797073
132|soulsilver|2024-08-04 13:57:47.797073
132|black|2024-08-04 13:57:47.797073
132|white|2024-08-04 13:57:47.797073
132|black-2|2024-08-04 13:57:47.797073
132|white-2|2024-08-04 13:57:47.797073
133|red|2024-08-04 13:57:47.797073
133|blue|2024-08-04 13:57:47.797073
133|yellow|2024-08-04 13:57:47.797073
133|gold|2024-08-04 13:57:47.797073
133|silver|2024-08-04 13:57:47.797073
133|crystal|2024-08-04 13:57:47.797073
133|ruby|2024-08-04 13:57:47.797073
133|sapphire|2024-08-04 13:57:47.797073
133|emerald|2024-08-04 13:57:47.797073
133|firered|2024-08-04 13:57:47.797073
133|leafgreen|2024-08-04 13:57:47.797073
133|diamond|2024-08-04 13:57:47.797073
133|pearl|2024-08-04 13:57:47.797073
133|platinum|2024-08-04 13:57:47.797073
133|heartgold|2024-08-04 13:57:47.797073
133|soulsilver|2024-08-04 13:57:47.797073
133|black|2024-08-04 13:57:47.797073
133|white|2024-08-04 13:57:47.797073
133|black-2|2024-08-04 13:57:47.797073
133|white-2|2024-08-04 13:57:47.797073
134|red|2024-08-04 13:57:47.797073
134|blue|2024-08-04 13:57:47.797073
134|yellow|2024-08-04 13:57:47.797073
134|gold|2024-08-04 13:57:47.797073
134|silver|2024-08-04 13:57:47.797073
134|crystal|2024-08-04 13:57:47.797073
134|ruby|2024-08-04 13:57:47.797073
134|sapphire|2024-08-04 13:57:47.797073
134|emerald|2024-08-04 13:57:47.797073
134|firered|2024-08-04 13:57:47.797073
134|leafgreen|2024-08-04 13:57:47.797073
134|diamond|2024-08-04 13:57:47.797073
134|pearl|2024-08-04 13:57:47.797073
134|platinum|2024-08-04 13:57:47.797073
134|heartgold|2024-08-04 13:57:47.797073
134|soulsilver|2024-08-04 13:57:47.797073
134|black|2024-08-04 13:57:47.797073
134|white|2024-08-04 13:57:47.797073
134|black-2|2024-08-04 13:57:47.797073
134|white-2|2024-08-04 13:57:47.797073
135|red|2024-08-04 13:57:47.797073
135|blue|2024-08-04 13:57:47.797073
135|yellow|2024-08-04 13:57:47.797073
135|gold|2024-08-04 13:57:47.797073
135|silver|2024-08-04 13:57:47.797073
135|crystal|2024-08-04 13:57:47.797073
135|ruby|2024-08-04 13:57:47.797073
135|sapphire|2024-08-04 13:57:47.797073
135|emerald|2024-08-04 13:57:47.797073
135|firered|2024-08-04 13:57:47.797073
135|leafgreen|2024-08-04 13:57:47.797073
135|diamond|2024-08-04 13:57:47.797073
135|pearl|2024-08-04 13:57:47.797073
135|platinum|2024-08-04 13:57:47.797073
135|heartgold|2024-08-04 13:57:47.797073
135|soulsilver|2024-08-04 13:57:47.797073
135|black|2024-08-04 13:57:47.797073
135|white|2024-08-04 13:57:47.797073
135|black-2|2024-08-04 13:57:47.797073
135|white-2|2024-08-04 13:57:47.797073
136|red|2024-08-04 13:57:47.797073
136|blue|2024-08-04 13:57:47.797073
136|yellow|2024-08-04 13:57:47.797073
136|gold|2024-08-04 13:57:47.797073
136|silver|2024-08-04 13:57:47.797073
136|crystal|2024-08-04 13:57:47.797073
136|ruby|2024-08-04 13:57:47.797073
136|sapphire|2024-08-04 13:57:47.797073
136|emerald|2024-08-04 13:57:47.797073
136|firered|2024-08-04 13:57:47.797073
136|leafgreen|2024-08-04 13:57:47.797073
136|diamond|2024-08-04 13:57:47.797073
136|pearl|2024-08-04 13:57:47.797073
136|platinum|2024-08-04 13:57:47.797073
136|heartgold|2024-08-04 13:57:47.797073
136|soulsilver|2024-08-04 13:57:47.797073
136|black|2024-08-04 13:57:47.797073
136|white|2024-08-04 13:57:47.797073
136|black-2|2024-08-04 13:57:47.797073
136|white-2|2024-08-04 13:57:47.797073
137|red|2024-08-04 13:57:47.797073
137|blue|2024-08-04 13:57:47.797073
137|yellow|2024-08-04 13:57:47.797073
137|gold|2024-08-04 13:57:47.797073
137|silver|2024-08-04 13:57:47.797073
137|crystal|2024-08-04 13:57:47.797073
137|ruby|2024-08-04 13:57:47.797073
137|sapphire|2024-08-04 13:57:47.797073
137|emerald|2024-08-04 13:57:47.797073
137|firered|2024-08-04 13:57:47.797073
137|leafgreen|2024-08-04 13:57:47.797073
137|diamond|2024-08-04 13:57:47.797073
137|pearl|2024-08-04 13:57:47.797073
137|platinum|2024-08-04 13:57:47.797073
137|heartgold|2024-08-04 13:57:47.797073
137|soulsilver|2024-08-04 13:57:47.797073
137|black|2024-08-04 13:57:47.797073
137|white|2024-08-04 13:57:47.797073
137|black-2|2024-08-04 13:57:47.797073
137|white-2|2024-08-04 13:57:47.797073
138|red|2024-08-04 13:57:47.797073
138|blue|2024-08-04 13:57:47.797073
138|yellow|2024-08-04 13:57:47.797073
138|gold|2024-08-04 13:57:47.797073
138|silver|2024-08-04 13:57:47.797073
138|crystal|2024-08-04 13:57:47.797073
138|ruby|2024-08-04 13:57:47.797073
138|sapphire|2024-08-04 13:57:47.797073
138|emerald|2024-08-04 13:57:47.797073
138|firered|2024-08-04 13:57:47.797073
138|leafgreen|2024-08-04 13:57:47.797073
138|diamond|2024-08-04 13:57:47.797073
138|pearl|2024-08-04 13:57:47.797073
138|platinum|2024-08-04 13:57:47.797073
138|heartgold|2024-08-04 13:57:47.797073
138|soulsilver|2024-08-04 13:57:47.797073
138|black|2024-08-04 13:57:47.797073
138|white|2024-08-04 13:57:47.797073
138|black-2|2024-08-04 13:57:47.797073
138|white-2|2024-08-04 13:57:47.797073
139|red|2024-08-04 13:57:47.797073
139|blue|2024-08-04 13:57:47.797073
139|yellow|2024-08-04 13:57:47.797073
139|gold|2024-08-04 13:57:47.797073
139|silver|2024-08-04 13:57:47.797073
139|crystal|2024-08-04 13:57:47.797073
139|ruby|2024-08-04 13:57:47.797073
139|sapphire|2024-08-04 13:57:47.797073
139|emerald|2024-08-04 13:57:47.797073
139|firered|2024-08-04 13:57:47.797073
139|leafgreen|2024-08-04 13:57:47.797073
139|diamond|2024-08-04 13:57:47.797073
139|pearl|2024-08-04 13:57:47.797073
139|platinum|2024-08-04 13:57:47.797073
139|heartgold|2024-08-04 13:57:47.797073
139|soulsilver|2024-08-04 13:57:47.797073
139|black|2024-08-04 13:57:47.797073
139|white|2024-08-04 13:57:47.797073
139|black-2|2024-08-04 13:57:47.797073
139|white-2|2024-08-04 13:57:47.797073
140|red|2024-08-04 13:57:47.797073
140|blue|2024-08-04 13:57:47.797073
140|yellow|2024-08-04 13:57:47.797073
140|gold|2024-08-04 13:57:47.797073
140|silver|2024-08-04 13:57:47.797073
140|crystal|2024-08-04 13:57:47.797073
140|ruby|2024-08-04 13:57:47.797073
140|sapphire|2024-08-04 13:57:47.797073
140|emerald|2024-08-04 13:57:47.797073
140|firered|2024-08-04 13:57:47.797073
140|leafgreen|2024-08-04 13:57:47.797073
140|diamond|2024-08-04 13:57:47.797073
140|pearl|2024-08-04 13:57:47.797073
140|platinum|2024-08-04 13:57:47.797073
140|heartgold|2024-08-04 13:57:47.797073
140|soulsilver|2024-08-04 13:57:47.797073
140|black|2024-08-04 13:57:47.797073
140|white|2024-08-04 13:57:47.797073
140|black-2|2024-08-04 13:57:47.797073
140|white-2|2024-08-04 13:57:47.797073
141|red|2024-08-04 13:57:47.797073
141|blue|2024-08-04 13:57:47.797073
141|yellow|2024-08-04 13:57:47.797073
141|gold|2024-08-04 13:57:47.797073
141|silver|2024-08-04 13:57:47.797073
141|crystal|2024-08-04 13:57:47.797073
141|ruby|2024-08-04 13:57:47.797073
141|sapphire|2024-08-04 13:57:47.797073
141|emerald|2024-08-04 13:57:47.797073
141|firered|2024-08-04 13:57:47.797073
141|leafgreen|2024-08-04 13:57:47.797073
141|diamond|2024-08-04 13:57:47.797073
141|pearl|2024-08-04 13:57:47.797073
141|platinum|2024-08-04 13:57:47.797073
141|heartgold|2024-08-04 13:57:47.797073
141|soulsilver|2024-08-04 13:57:47.797073
141|black|2024-08-04 13:57:47.797073
141|white|2024-08-04 13:57:47.797073
141|black-2|2024-08-04 13:57:47.797073
141|white-2|2024-08-04 13:57:47.797073
142|red|2024-08-04 13:57:47.797073
142|blue|2024-08-04 13:57:47.797073
142|yellow|2024-08-04 13:57:47.797073
142|gold|2024-08-04 13:57:47.797073
142|silver|2024-08-04 13:57:47.797073
142|crystal|2024-08-04 13:57:47.797073
142|ruby|2024-08-04 13:57:47.797073
142|sapphire|2024-08-04 13:57:47.797073
142|emerald|2024-08-04 13:57:47.797073
142|firered|2024-08-04 13:57:47.797073
142|leafgreen|2024-08-04 13:57:47.797073
142|diamond|2024-08-04 13:57:47.797073
142|pearl|2024-08-04 13:57:47.797073
142|platinum|2024-08-04 13:57:47.797073
142|heartgold|2024-08-04 13:57:47.797073
142|soulsilver|2024-08-04 13:57:47.797073
142|black|2024-08-04 13:57:47.797073
142|white|2024-08-04 13:57:47.797073
142|black-2|2024-08-04 13:57:47.797073
142|white-2|2024-08-04 13:57:47.797073
143|red|2024-08-04 13:57:47.797073
143|blue|2024-08-04 13:57:47.797073
143|yellow|2024-08-04 13:57:47.797073
143|gold|2024-08-04 13:57:47.797073
143|silver|2024-08-04 13:57:47.797073
143|crystal|2024-08-04 13:57:47.797073
143|ruby|2024-08-04 13:57:47.797073
143|sapphire|2024-08-04 13:57:47.797073
143|emerald|2024-08-04 13:57:47.797073
143|firered|2024-08-04 13:57:47.797073
143|leafgreen|2024-08-04 13:57:47.797073
143|diamond|2024-08-04 13:57:47.797073
143|pearl|2024-08-04 13:57:47.797073
143|platinum|2024-08-04 13:57:47.797073
143|heartgold|2024-08-04 13:57:47.797073
143|soulsilver|2024-08-04 13:57:47.797073
143|black|2024-08-04 13:57:47.797073
143|white|2024-08-04 13:57:47.797073
143|black-2|2024-08-04 13:57:47.797073
143|white-2|2024-08-04 13:57:47.797073
144|red|2024-08-04 13:57:47.797073
144|blue|2024-08-04 13:57:47.797073
144|yellow|2024-08-04 13:57:47.797073
144|gold|2024-08-04 13:57:47.797073
144|silver|2024-08-04 13:57:47.797073
144|crystal|2024-08-04 13:57:47.797073
144|ruby|2024-08-04 13:57:47.797073
144|sapphire|2024-08-04 13:57:47.797073
144|emerald|2024-08-04 13:57:47.797073
144|firered|2024-08-04 13:57:47.797073
144|leafgreen|2024-08-04 13:57:47.797073
144|diamond|2024-08-04 13:57:47.797073
144|pearl|2024-08-04 13:57:47.797073
144|platinum|2024-08-04 13:57:47.797073
144|heartgold|2024-08-04 13:57:47.797073
144|soulsilver|2024-08-04 13:57:47.797073
144|black|2024-08-04 13:57:47.797073
144|white|2024-08-04 13:57:47.797073
144|black-2|2024-08-04 13:57:47.797073
144|white-2|2024-08-04 13:57:47.797073
145|red|2024-08-04 13:57:47.797073
145|blue|2024-08-04 13:57:47.797073
145|yellow|2024-08-04 13:57:47.797073
145|gold|2024-08-04 13:57:47.797073
145|silver|2024-08-04 13:57:47.797073
145|crystal|2024-08-04 13:57:47.797073
145|ruby|2024-08-04 13:57:47.797073
145|sapphire|2024-08-04 13:57:47.797073
145|emerald|2024-08-04 13:57:47.797073
145|firered|2024-08-04 13:57:47.797073
145|leafgreen|2024-08-04 13:57:47.797073
145|diamond|2024-08-04 13:57:47.797073
145|pearl|2024-08-04 13:57:47.797073
145|platinum|2024-08-04 13:57:47.797073
145|heartgold|2024-08-04 13:57:47.797073
145|soulsilver|2024-08-04 13:57:47.797073
145|black|2024-08-04 13:57:47.797073
145|white|2024-08-04 13:57:47.797073
145|black-2|2024-08-04 13:57:47.797073
145|white-2|2024-08-04 13:57:47.797073
146|red|2024-08-04 13:57:47.797073
146|blue|2024-08-04 13:57:47.797073
146|yellow|2024-08-04 13:57:47.797073
146|gold|2024-08-04 13:57:47.797073
146|silver|2024-08-04 13:57:47.797073
146|crystal|2024-08-04 13:57:47.797073
146|ruby|2024-08-04 13:57:47.797073
146|sapphire|2024-08-04 13:57:47.797073
146|emerald|2024-08-04 13:57:47.797073
146|firered|2024-08-04 13:57:47.797073
146|leafgreen|2024-08-04 13:57:47.797073
146|diamond|2024-08-04 13:57:47.797073
146|pearl|2024-08-04 13:57:47.797073
146|platinum|2024-08-04 13:57:47.797073
146|heartgold|2024-08-04 13:57:47.797073
146|soulsilver|2024-08-04 13:57:47.797073
146|black|2024-08-04 13:57:47.797073
146|white|2024-08-04 13:57:47.797073
146|black-2|2024-08-04 13:57:47.797073
146|white-2|2024-08-04 13:57:47.797073
147|red|2024-08-04 13:57:47.797073
147|blue|2024-08-04 13:57:47.797073
147|yellow|2024-08-04 13:57:47.797073
147|gold|2024-08-04 13:57:47.797073
147|silver|2024-08-04 13:57:47.797073
147|crystal|2024-08-04 13:57:47.797073
147|ruby|2024-08-04 13:57:47.797073
147|sapphire|2024-08-04 13:57:47.797073
147|emerald|2024-08-04 13:57:47.797073
147|firered|2024-08-04 13:57:47.797073
147|leafgreen|2024-08-04 13:57:47.797073
147|diamond|2024-08-04 13:57:47.797073
147|pearl|2024-08-04 13:57:47.797073
147|platinum|2024-08-04 13:57:47.797073
147|heartgold|2024-08-04 13:57:47.797073
147|soulsilver|2024-08-04 13:57:47.797073
147|black|2024-08-04 13:57:47.797073
147|white|2024-08-04 13:57:47.797073
147|black-2|2024-08-04 13:57:47.797073
147|white-2|2024-08-04 13:57:47.797073
148|red|2024-08-04 13:57:47.797073
148|blue|2024-08-04 13:57:47.797073
148|yellow|2024-08-04 13:57:47.797073
148|gold|2024-08-04 13:57:47.797073
148|silver|2024-08-04 13:57:47.797073
148|crystal|2024-08-04 13:57:47.797073
148|ruby|2024-08-04 13:57:47.797073
148|sapphire|2024-08-04 13:57:47.797073
148|emerald|2024-08-04 13:57:47.797073
148|firered|2024-08-04 13:57:47.797073
148|leafgreen|2024-08-04 13:57:47.797073
148|diamond|2024-08-04 13:57:47.797073
148|pearl|2024-08-04 13:57:47.797073
148|platinum|2024-08-04 13:57:47.797073
148|heartgold|2024-08-04 13:57:47.797073
148|soulsilver|2024-08-04 13:57:47.797073
148|black|2024-08-04 13:57:47.797073
148|white|2024-08-04 13:57:47.797073
148|black-2|2024-08-04 13:57:47.797073
148|white-2|2024-08-04 13:57:47.797073
149|red|2024-08-04 13:57:47.797073
149|blue|2024-08-04 13:57:47.797073
149|yellow|2024-08-04 13:57:47.797073
149|gold|2024-08-04 13:57:47.797073
149|silver|2024-08-04 13:57:47.797073
149|crystal|2024-08-04 13:57:47.797073
149|ruby|2024-08-04 13:57:47.797073
149|sapphire|2024-08-04 13:57:47.797073
149|emerald|2024-08-04 13:57:47.797073
149|firered|2024-08-04 13:57:47.797073
149|leafgreen|2024-08-04 13:57:47.797073
149|diamond|2024-08-04 13:57:47.797073
149|pearl|2024-08-04 13:57:47.797073
149|platinum|2024-08-04 13:57:47.797073
149|heartgold|2024-08-04 13:57:47.797073
149|soulsilver|2024-08-04 13:57:47.797073
149|black|2024-08-04 13:57:47.797073
149|white|2024-08-04 13:57:47.797073
149|black-2|2024-08-04 13:57:47.797073
149|white-2|2024-08-04 13:57:47.797073
150|red|2024-08-04 13:57:47.797073
150|blue|2024-08-04 13:57:47.797073
150|yellow|2024-08-04 13:57:47.797073
150|gold|2024-08-04 13:57:47.797073
150|silver|2024-08-04 13:57:47.797073
150|crystal|2024-08-04 13:57:47.797073
150|ruby|2024-08-04 13:57:47.797073
150|sapphire|2024-08-04 13:57:47.797073
150|emerald|2024-08-04 13:57:47.797073
150|firered|2024-08-04 13:57:47.797073
150|leafgreen|2024-08-04 13:57:47.797073
150|diamond|2024-08-04 13:57:47.797073
150|pearl|2024-08-04 13:57:47.797073
150|platinum|2024-08-04 13:57:47.797073
150|heartgold|2024-08-04 13:57:47.797073
150|soulsilver|2024-08-04 13:57:47.797073
150|black|2024-08-04 13:57:47.797073
150|white|2024-08-04 13:57:47.797073
150|black-2|2024-08-04 13:57:47.797073
150|white-2|2024-08-04 13:57:47.797073
151|red|2024-08-04 13:57:47.797073
151|blue|2024-08-04 13:57:47.797073
151|yellow|2024-08-04 13:57:47.797073
151|gold|2024-08-04 13:57:47.797073
151|silver|2024-08-04 13:57:47.797073
151|crystal|2024-08-04 13:57:47.797073
151|ruby|2024-08-04 13:57:47.797073
151|sapphire|2024-08-04 13:57:47.797073
151|emerald|2024-08-04 13:57:47.797073
151|firered|2024-08-04 13:57:47.797073
151|leafgreen|2024-08-04 13:57:47.797073
151|diamond|2024-08-04 13:57:47.797073
151|pearl|2024-08-04 13:57:47.797073
151|platinum|2024-08-04 13:57:47.797073
151|heartgold|2024-08-04 13:57:47.797073
151|soulsilver|2024-08-04 13:57:47.797073
151|black|2024-08-04 13:57:47.797073
151|white|2024-08-04 13:57:47.797073
151|black-2|2024-08-04 13:57:47.797073
151|white-2|2024-08-04 13:57:47.797073
152|gold|2024-08-04 13:57:47.797073
152|silver|2024-08-04 13:57:47.797073
152|crystal|2024-08-04 13:57:47.797073
152|ruby|2024-08-04 13:57:47.797073
152|sapphire|2024-08-04 13:57:47.797073
152|emerald|2024-08-04 13:57:47.797073
152|firered|2024-08-04 13:57:47.797073
152|leafgreen|2024-08-04 13:57:47.797073
152|diamond|2024-08-04 13:57:47.797073
152|pearl|2024-08-04 13:57:47.797073
152|platinum|2024-08-04 13:57:47.797073
152|heartgold|2024-08-04 13:57:47.797073
152|soulsilver|2024-08-04 13:57:47.797073
152|black|2024-08-04 13:57:47.797073
152|white|2024-08-04 13:57:47.797073
152|black-2|2024-08-04 13:57:47.797073
152|white-2|2024-08-04 13:57:47.797073
153|gold|2024-08-04 13:57:47.797073
153|silver|2024-08-04 13:57:47.797073
153|crystal|2024-08-04 13:57:47.797073
153|ruby|2024-08-04 13:57:47.797073
153|sapphire|2024-08-04 13:57:47.797073
153|emerald|2024-08-04 13:57:47.797073
153|firered|2024-08-04 13:57:47.797073
153|leafgreen|2024-08-04 13:57:47.797073
153|diamond|2024-08-04 13:57:47.797073
153|pearl|2024-08-04 13:57:47.797073
153|platinum|2024-08-04 13:57:47.797073
153|heartgold|2024-08-04 13:57:47.797073
153|soulsilver|2024-08-04 13:57:47.797073
153|black|2024-08-04 13:57:47.797073
153|white|2024-08-04 13:57:47.797073
153|black-2|2024-08-04 13:57:47.797073
153|white-2|2024-08-04 13:57:47.797073
154|gold|2024-08-04 13:57:47.797073
154|silver|2024-08-04 13:57:47.797073
154|crystal|2024-08-04 13:57:47.797073
154|ruby|2024-08-04 13:57:47.797073
154|sapphire|2024-08-04 13:57:47.797073
154|emerald|2024-08-04 13:57:47.797073
154|firered|2024-08-04 13:57:47.797073
154|leafgreen|2024-08-04 13:57:47.797073
154|diamond|2024-08-04 13:57:47.797073
154|pearl|2024-08-04 13:57:47.797073
154|platinum|2024-08-04 13:57:47.797073
154|heartgold|2024-08-04 13:57:47.797073
154|soulsilver|2024-08-04 13:57:47.797073
154|black|2024-08-04 13:57:47.797073
154|white|2024-08-04 13:57:47.797073
154|black-2|2024-08-04 13:57:47.797073
154|white-2|2024-08-04 13:57:47.797073
155|gold|2024-08-04 13:57:47.797073
155|silver|2024-08-04 13:57:47.797073
155|crystal|2024-08-04 13:57:47.797073
155|ruby|2024-08-04 13:57:47.797073
155|sapphire|2024-08-04 13:57:47.797073
155|emerald|2024-08-04 13:57:47.797073
155|firered|2024-08-04 13:57:47.797073
