pkmn_id|name|stat|effort|extraer_datetime
316|speed|40|0|2024-08-09 10:49:15.049744
317|hp|100|2|2024-08-09 10:49:15.049744
317|attack|73|0|2024-08-09 10:49:15.049744
317|defense|83|0|2024-08-09 10:49:15.049744
317|special-attack|73|0|2024-08-09 10:49:15.049744
317|special-defense|83|0|2024-08-09 10:49:15.049744
317|speed|55|0|2024-08-09 10:49:15.049744
318|hp|45|0|2024-08-09 10:49:15.049744
318|attack|90|1|2024-08-09 10:49:15.049744
318|defense|20|0|2024-08-09 10:49:15.049744
318|special-attack|65|0|2024-08-09 10:49:15.049744
318|special-defense|20|0|2024-08-09 10:49:15.049744
318|speed|65|0|2024-08-09 10:49:15.049744
319|hp|70|0|2024-08-09 10:49:15.049744
319|attack|120|2|2024-08-09 10:49:15.049744
319|defense|40|0|2024-08-09 10:49:15.049744
319|special-attack|95|0|2024-08-09 10:49:15.049744
319|special-defense|40|0|2024-08-09 10:49:15.049744
319|speed|95|0|2024-08-09 10:49:15.049744
320|hp|130|1|2024-08-09 10:49:15.049744
320|attack|70|0|2024-08-09 10:49:15.049744
320|defense|35|0|2024-08-09 10:49:15.049744
320|special-attack|70|0|2024-08-09 10:49:15.049744
320|special-defense|35|0|2024-08-09 10:49:15.049744
320|speed|60|0|2024-08-09 10:49:15.049744
321|hp|170|2|2024-08-09 10:49:15.049744
321|attack|90|0|2024-08-09 10:49:15.049744
321|defense|45|0|2024-08-09 10:49:15.049744
321|special-attack|90|0|2024-08-09 10:49:15.049744
321|special-defense|45|0|2024-08-09 10:49:15.049744
321|speed|60|0|2024-08-09 10:49:15.049744
322|hp|60|0|2024-08-09 10:49:15.049744
322|attack|60|0|2024-08-09 10:49:15.049744
322|defense|40|0|2024-08-09 10:49:15.049744
322|special-attack|65|1|2024-08-09 10:49:15.049744
322|special-defense|45|0|2024-08-09 10:49:15.049744
322|speed|35|0|2024-08-09 10:49:15.049744
323|hp|70|0|2024-08-09 10:49:15.049744
323|attack|100|1|2024-08-09 10:49:15.049744
323|defense|70|0|2024-08-09 10:49:15.049744
323|special-attack|105|1|2024-08-09 10:49:15.049744
323|special-defense|75|0|2024-08-09 10:49:15.049744
323|speed|40|0|2024-08-09 10:49:15.049744
324|hp|70|0|2024-08-09 10:49:15.049744
324|attack|85|0|2024-08-09 10:49:15.049744
324|defense|140|2|2024-08-09 10:49:15.049744
324|special-attack|85|0|2024-08-09 10:49:15.049744
324|special-defense|70|0|2024-08-09 10:49:15.049744
324|speed|20|0|2024-08-09 10:49:15.049744
325|hp|60|0|2024-08-09 10:49:15.049744
325|attack|25|0|2024-08-09 10:49:15.049744
325|defense|35|0|2024-08-09 10:49:15.049744
325|special-attack|70|0|2024-08-09 10:49:15.049744
325|special-defense|80|1|2024-08-09 10:49:15.049744
325|speed|60|0|2024-08-09 10:49:15.049744
326|hp|80|0|2024-08-09 10:49:15.049744
326|attack|45|0|2024-08-09 10:49:15.049744
326|defense|65|0|2024-08-09 10:49:15.049744
326|special-attack|90|0|2024-08-09 10:49:15.049744
326|special-defense|110|2|2024-08-09 10:49:15.049744
326|speed|80|0|2024-08-09 10:49:15.049744
327|hp|60|0|2024-08-09 10:49:15.049744
327|attack|60|0|2024-08-09 10:49:15.049744
327|defense|60|0|2024-08-09 10:49:15.049744
327|special-attack|60|1|2024-08-09 10:49:15.049744
327|special-defense|60|0|2024-08-09 10:49:15.049744
327|speed|60|0|2024-08-09 10:49:15.049744
328|hp|45|0|2024-08-09 10:49:15.049744
328|attack|100|1|2024-08-09 10:49:15.049744
328|defense|45|0|2024-08-09 10:49:15.049744
328|special-attack|45|0|2024-08-09 10:49:15.049744
328|special-defense|45|0|2024-08-09 10:49:15.049744
328|speed|10|0|2024-08-09 10:49:15.049744
329|hp|50|0|2024-08-09 10:49:15.049744
329|attack|70|1|2024-08-09 10:49:15.049744
329|defense|50|0|2024-08-09 10:49:15.049744
329|special-attack|50|0|2024-08-09 10:49:15.049744
329|special-defense|50|0|2024-08-09 10:49:15.049744
329|speed|70|1|2024-08-09 10:49:15.049744
330|hp|80|0|2024-08-09 10:49:15.049744
330|attack|100|1|2024-08-09 10:49:15.049744
330|defense|80|0|2024-08-09 10:49:15.049744
330|special-attack|80|0|2024-08-09 10:49:15.049744
330|special-defense|80|0|2024-08-09 10:49:15.049744
330|speed|100|2|2024-08-09 10:49:15.049744
331|hp|50|0|2024-08-09 10:49:15.049744
331|attack|85|0|2024-08-09 10:49:15.049744
331|defense|40|0|2024-08-09 10:49:15.049744
331|special-attack|85|1|2024-08-09 10:49:15.049744
331|special-defense|40|0|2024-08-09 10:49:15.049744
331|speed|35|0|2024-08-09 10:49:15.049744
332|hp|70|0|2024-08-09 10:49:15.049744
332|attack|115|1|2024-08-09 10:49:15.049744
332|defense|60|0|2024-08-09 10:49:15.049744
332|special-attack|115|1|2024-08-09 10:49:15.049744
332|special-defense|60|0|2024-08-09 10:49:15.049744
332|speed|55|0|2024-08-09 10:49:15.049744
333|hp|45|0|2024-08-09 10:49:15.049744
333|attack|40|0|2024-08-09 10:49:15.049744
333|defense|60|0|2024-08-09 10:49:15.049744
333|special-attack|40|0|2024-08-09 10:49:15.049744
333|special-defense|75|1|2024-08-09 10:49:15.049744
333|speed|50|0|2024-08-09 10:49:15.049744
334|hp|75|0|2024-08-09 10:49:15.049744
334|attack|70|0|2024-08-09 10:49:15.049744
334|defense|90|0|2024-08-09 10:49:15.049744
334|special-attack|70|0|2024-08-09 10:49:15.049744
334|special-defense|105|2|2024-08-09 10:49:15.049744
334|speed|80|0|2024-08-09 10:49:15.049744
335|hp|73|0|2024-08-09 10:49:15.049744
335|attack|115|2|2024-08-09 10:49:15.049744
335|defense|60|0|2024-08-09 10:49:15.049744
335|special-attack|60|0|2024-08-09 10:49:15.049744
335|special-defense|60|0|2024-08-09 10:49:15.049744
335|speed|90|0|2024-08-09 10:49:15.049744
336|hp|73|0|2024-08-09 10:49:15.049744
336|attack|100|1|2024-08-09 10:49:15.049744
336|defense|60|0|2024-08-09 10:49:15.049744
336|special-attack|100|1|2024-08-09 10:49:15.049744
336|special-defense|60|0|2024-08-09 10:49:15.049744
336|speed|65|0|2024-08-09 10:49:15.049744
337|hp|90|0|2024-08-09 10:49:15.049744
337|attack|55|0|2024-08-09 10:49:15.049744
337|defense|65|0|2024-08-09 10:49:15.049744
337|special-attack|95|2|2024-08-09 10:49:15.049744
337|special-defense|85|0|2024-08-09 10:49:15.049744
337|speed|70|0|2024-08-09 10:49:15.049744
338|hp|90|0|2024-08-09 10:49:15.049744
338|attack|95|2|2024-08-09 10:49:15.049744
338|defense|85|0|2024-08-09 10:49:15.049744
338|special-attack|55|0|2024-08-09 10:49:15.049744
338|special-defense|65|0|2024-08-09 10:49:15.049744
338|speed|70|0|2024-08-09 10:49:15.049744
339|hp|50|1|2024-08-09 10:49:15.049744
339|attack|48|0|2024-08-09 10:49:15.049744
339|defense|43|0|2024-08-09 10:49:15.049744
339|special-attack|46|0|2024-08-09 10:49:15.049744
339|special-defense|41|0|2024-08-09 10:49:15.049744
339|speed|60|0|2024-08-09 10:49:15.049744
340|hp|110|2|2024-08-09 10:49:15.049744
340|attack|78|0|2024-08-09 10:49:15.049744
340|defense|73|0|2024-08-09 10:49:15.049744
340|special-attack|76|0|2024-08-09 10:49:15.049744
340|special-defense|71|0|2024-08-09 10:49:15.049744
340|speed|60|0|2024-08-09 10:49:15.049744
341|hp|43|0|2024-08-09 10:49:15.049744
341|attack|80|1|2024-08-09 10:49:15.049744
341|defense|65|0|2024-08-09 10:49:15.049744
341|special-attack|50|0|2024-08-09 10:49:15.049744
341|special-defense|35|0|2024-08-09 10:49:15.049744
341|speed|35|0|2024-08-09 10:49:15.049744
342|hp|63|0|2024-08-09 10:49:15.049744
342|attack|120|2|2024-08-09 10:49:15.049744
342|defense|85|0|2024-08-09 10:49:15.049744
342|special-attack|90|0|2024-08-09 10:49:15.049744
342|special-defense|55|0|2024-08-09 10:49:15.049744
342|speed|55|0|2024-08-09 10:49:15.049744
343|hp|40|0|2024-08-09 10:49:15.049744
343|attack|40|0|2024-08-09 10:49:15.049744
343|defense|55|0|2024-08-09 10:49:15.049744
343|special-attack|40|0|2024-08-09 10:49:15.049744
343|special-defense|70|1|2024-08-09 10:49:15.049744
343|speed|55|0|2024-08-09 10:49:15.049744
344|hp|60|0|2024-08-09 10:49:15.049744
344|attack|70|0|2024-08-09 10:49:15.049744
344|defense|105|0|2024-08-09 10:49:15.049744
344|special-attack|70|0|2024-08-09 10:49:15.049744
344|special-defense|120|2|2024-08-09 10:49:15.049744
344|speed|75|0|2024-08-09 10:49:15.049744
345|hp|66|0|2024-08-09 10:49:15.049744
345|attack|41|0|2024-08-09 10:49:15.049744
345|defense|77|0|2024-08-09 10:49:15.049744
345|special-attack|61|0|2024-08-09 10:49:15.049744
345|special-defense|87|1|2024-08-09 10:49:15.049744
345|speed|23|0|2024-08-09 10:49:15.049744
346|hp|86|0|2024-08-09 10:49:15.049744
346|attack|81|0|2024-08-09 10:49:15.049744
346|defense|97|0|2024-08-09 10:49:15.049744
346|special-attack|81|0|2024-08-09 10:49:15.049744
346|special-defense|107|2|2024-08-09 10:49:15.049744
346|speed|43|0|2024-08-09 10:49:15.049744
347|hp|45|0|2024-08-09 10:49:15.049744
347|attack|95|1|2024-08-09 10:49:15.049744
347|defense|50|0|2024-08-09 10:49:15.049744
347|special-attack|40|0|2024-08-09 10:49:15.049744
347|special-defense|50|0|2024-08-09 10:49:15.049744
347|speed|75|0|2024-08-09 10:49:15.049744
348|hp|75|0|2024-08-09 10:49:15.049744
348|attack|125|2|2024-08-09 10:49:15.049744
348|defense|100|0|2024-08-09 10:49:15.049744
348|special-attack|70|0|2024-08-09 10:49:15.049744
348|special-defense|80|0|2024-08-09 10:49:15.049744
348|speed|45|0|2024-08-09 10:49:15.049744
349|hp|20|0|2024-08-09 10:49:15.049744
349|attack|15|0|2024-08-09 10:49:15.049744
349|defense|20|0|2024-08-09 10:49:15.049744
349|special-attack|10|0|2024-08-09 10:49:15.049744
349|special-defense|55|0|2024-08-09 10:49:15.049744
349|speed|80|1|2024-08-09 10:49:15.049744
350|hp|95|0|2024-08-09 10:49:15.049744
350|attack|60|0|2024-08-09 10:49:15.049744
350|defense|79|0|2024-08-09 10:49:15.049744
350|special-attack|100|0|2024-08-09 10:49:15.049744
350|special-defense|125|2|2024-08-09 10:49:15.049744
350|speed|81|0|2024-08-09 10:49:15.049744
351|hp|70|1|2024-08-09 10:49:15.049744
351|attack|70|0|2024-08-09 10:49:15.049744
351|defense|70|0|2024-08-09 10:49:15.049744
351|special-attack|70|0|2024-08-09 10:49:15.049744
351|special-defense|70|0|2024-08-09 10:49:15.049744
351|speed|70|0|2024-08-09 10:49:15.049744
352|hp|60|0|2024-08-09 10:49:15.049744
352|attack|90|0|2024-08-09 10:49:15.049744
352|defense|70|0|2024-08-09 10:49:15.049744
352|special-attack|60|0|2024-08-09 10:49:15.049744
352|special-defense|120|1|2024-08-09 10:49:15.049744
352|speed|40|0|2024-08-09 10:49:15.049744
353|hp|44|0|2024-08-09 10:49:15.049744
353|attack|75|1|2024-08-09 10:49:15.049744
353|defense|35|0|2024-08-09 10:49:15.049744
353|special-attack|63|0|2024-08-09 10:49:15.049744
353|special-defense|33|0|2024-08-09 10:49:15.049744
353|speed|45|0|2024-08-09 10:49:15.049744
354|hp|64|0|2024-08-09 10:49:15.049744
354|attack|115|2|2024-08-09 10:49:15.049744
354|defense|65|0|2024-08-09 10:49:15.049744
354|special-attack|83|0|2024-08-09 10:49:15.049744
354|special-defense|63|0|2024-08-09 10:49:15.049744
354|speed|65|0|2024-08-09 10:49:15.049744
355|hp|20|0|2024-08-09 10:49:15.049744
355|attack|40|0|2024-08-09 10:49:15.049744
355|defense|90|0|2024-08-09 10:49:15.049744
355|special-attack|30|0|2024-08-09 10:49:15.049744
355|special-defense|90|1|2024-08-09 10:49:15.049744
355|speed|25|0|2024-08-09 10:49:15.049744
356|hp|40|0|2024-08-09 10:49:15.049744
356|attack|70|0|2024-08-09 10:49:15.049744
356|defense|130|1|2024-08-09 10:49:15.049744
356|special-attack|60|0|2024-08-09 10:49:15.049744
356|special-defense|130|1|2024-08-09 10:49:15.049744
356|speed|25|0|2024-08-09 10:49:15.049744
357|hp|99|2|2024-08-09 10:49:15.049744
357|attack|68|0|2024-08-09 10:49:15.049744
357|defense|83|0|2024-08-09 10:49:15.049744
357|special-attack|72|0|2024-08-09 10:49:15.049744
357|special-defense|87|0|2024-08-09 10:49:15.049744
357|speed|51|0|2024-08-09 10:49:15.049744
358|hp|75|0|2024-08-09 10:49:15.049744
358|attack|50|0|2024-08-09 10:49:15.049744
358|defense|80|0|2024-08-09 10:49:15.049744
358|special-attack|95|1|2024-08-09 10:49:15.049744
358|special-defense|90|1|2024-08-09 10:49:15.049744
358|speed|65|0|2024-08-09 10:49:15.049744
359|hp|65|0|2024-08-09 10:49:15.049744
359|attack|130|2|2024-08-09 10:49:15.049744
359|defense|60|0|2024-08-09 10:49:15.049744
359|special-attack|75|0|2024-08-09 10:49:15.049744
359|special-defense|60|0|2024-08-09 10:49:15.049744
359|speed|75|0|2024-08-09 10:49:15.049744
360|hp|95|1|2024-08-09 10:49:15.049744
360|attack|23|0|2024-08-09 10:49:15.049744
360|defense|48|0|2024-08-09 10:49:15.049744
360|special-attack|23|0|2024-08-09 10:49:15.049744
360|special-defense|48|0|2024-08-09 10:49:15.049744
360|speed|23|0|2024-08-09 10:49:15.049744
361|hp|50|1|2024-08-09 10:49:15.049744
361|attack|50|0|2024-08-09 10:49:15.049744
361|defense|50|0|2024-08-09 10:49:15.049744
361|special-attack|50|0|2024-08-09 10:49:15.049744
361|special-defense|50|0|2024-08-09 10:49:15.049744
361|speed|50|0|2024-08-09 10:49:15.049744
362|hp|80|2|2024-08-09 10:49:15.049744
362|attack|80|0|2024-08-09 10:49:15.049744
362|defense|80|0|2024-08-09 10:49:15.049744
362|special-attack|80|0|2024-08-09 10:49:15.049744
362|special-defense|80|0|2024-08-09 10:49:15.049744
362|speed|80|0|2024-08-09 10:49:15.049744
363|hp|70|1|2024-08-09 10:49:15.049744
363|attack|40|0|2024-08-09 10:49:15.049744
363|defense|50|0|2024-08-09 10:49:15.049744
363|special-attack|55|0|2024-08-09 10:49:15.049744
363|special-defense|50|0|2024-08-09 10:49:15.049744
363|speed|25|0|2024-08-09 10:49:15.049744
364|hp|90|2|2024-08-09 10:49:15.049744
364|attack|60|0|2024-08-09 10:49:15.049744
364|defense|70|0|2024-08-09 10:49:15.049744
364|special-attack|75|0|2024-08-09 10:49:15.049744
364|special-defense|70|0|2024-08-09 10:49:15.049744
364|speed|45|0|2024-08-09 10:49:15.049744
365|hp|110|3|2024-08-09 10:49:15.049744
365|attack|80|0|2024-08-09 10:49:15.049744
365|defense|90|0|2024-08-09 10:49:15.049744
365|special-attack|95|0|2024-08-09 10:49:15.049744
365|special-defense|90|0|2024-08-09 10:49:15.049744
365|speed|65|0|2024-08-09 10:49:15.049744
366|hp|35|0|2024-08-09 10:49:15.049744
366|attack|64|0|2024-08-09 10:49:15.049744
366|defense|85|1|2024-08-09 10:49:15.049744
366|special-attack|74|0|2024-08-09 10:49:15.049744
366|special-defense|55|0|2024-08-09 10:49:15.049744
366|speed|32|0|2024-08-09 10:49:15.049744
367|hp|55|0|2024-08-09 10:49:15.049744
367|attack|104|1|2024-08-09 10:49:15.049744
367|defense|105|1|2024-08-09 10:49:15.049744
367|special-attack|94|0|2024-08-09 10:49:15.049744
367|special-defense|75|0|2024-08-09 10:49:15.049744
367|speed|52|0|2024-08-09 10:49:15.049744
368|hp|55|0|2024-08-09 10:49:15.049744
368|attack|84|0|2024-08-09 10:49:15.049744
368|defense|105|0|2024-08-09 10:49:15.049744
368|special-attack|114|2|2024-08-09 10:49:15.049744
368|special-defense|75|0|2024-08-09 10:49:15.049744
368|speed|52|0|2024-08-09 10:49:15.049744
369|hp|100|1|2024-08-09 10:49:15.049744
369|attack|90|0|2024-08-09 10:49:15.049744
369|defense|130|1|2024-08-09 10:49:15.049744
369|special-attack|45|0|2024-08-09 10:49:15.049744
369|special-defense|65|0|2024-08-09 10:49:15.049744
369|speed|55|0|2024-08-09 10:49:15.049744
370|hp|43|0|2024-08-09 10:49:15.049744
370|attack|30|0|2024-08-09 10:49:15.049744
370|defense|55|0|2024-08-09 10:49:15.049744
370|special-attack|40|0|2024-08-09 10:49:15.049744
370|special-defense|65|0|2024-08-09 10:49:15.049744
370|speed|97|1|2024-08-09 10:49:15.049744
371|hp|45|0|2024-08-09 10:49:15.049744
371|attack|75|1|2024-08-09 10:49:15.049744
371|defense|60|0|2024-08-09 10:49:15.049744
371|special-attack|40|0|2024-08-09 10:49:15.049744
371|special-defense|30|0|2024-08-09 10:49:15.049744
371|speed|50|0|2024-08-09 10:49:15.049744
372|hp|65|0|2024-08-09 10:49:15.049744
372|attack|95|0|2024-08-09 10:49:15.049744
372|defense|100|2|2024-08-09 10:49:15.049744
372|special-attack|60|0|2024-08-09 10:49:15.049744
372|special-defense|50|0|2024-08-09 10:49:15.049744
372|speed|50|0|2024-08-09 10:49:15.049744
373|hp|95|0|2024-08-09 10:49:15.049744
373|attack|135|3|2024-08-09 10:49:15.049744
373|defense|80|0|2024-08-09 10:49:15.049744
373|special-attack|110|0|2024-08-09 10:49:15.049744
373|special-defense|80|0|2024-08-09 10:49:15.049744
373|speed|100|0|2024-08-09 10:49:15.049744
374|hp|40|0|2024-08-09 10:49:15.049744
374|attack|55|0|2024-08-09 10:49:15.049744
374|defense|80|1|2024-08-09 10:49:15.049744
374|special-attack|35|0|2024-08-09 10:49:15.049744
374|special-defense|60|0|2024-08-09 10:49:15.049744
374|speed|30|0|2024-08-09 10:49:15.049744
375|hp|60|0|2024-08-09 10:49:15.049744
375|attack|75|0|2024-08-09 10:49:15.049744
375|defense|100|2|2024-08-09 10:49:15.049744
375|special-attack|55|0|2024-08-09 10:49:15.049744
375|special-defense|80|0|2024-08-09 10:49:15.049744
375|speed|50|0|2024-08-09 10:49:15.049744
376|hp|80|0|2024-08-09 10:49:15.049744
376|attack|135|0|2024-08-09 10:49:15.049744
376|defense|130|3|2024-08-09 10:49:15.049744
376|special-attack|95|0|2024-08-09 10:49:15.049744
376|special-defense|90|0|2024-08-09 10:49:15.049744
376|speed|70|0|2024-08-09 10:49:15.049744
377|hp|80|0|2024-08-09 10:49:15.049744
377|attack|100|0|2024-08-09 10:49:15.049744
377|defense|200|3|2024-08-09 10:49:15.049744
377|special-attack|50|0|2024-08-09 10:49:15.049744
377|special-defense|100|0|2024-08-09 10:49:15.049744
377|speed|50|0|2024-08-09 10:49:15.049744
378|hp|80|0|2024-08-09 10:49:15.049744
378|attack|50|0|2024-08-09 10:49:15.049744
378|defense|100|0|2024-08-09 10:49:15.049744
378|special-attack|100|0|2024-08-09 10:49:15.049744
378|special-defense|200|3|2024-08-09 10:49:15.049744
378|speed|50|0|2024-08-09 10:49:15.049744
379|hp|80|0|2024-08-09 10:49:15.049744
379|attack|75|0|2024-08-09 10:49:15.049744
379|defense|150|2|2024-08-09 10:49:15.049744
379|special-attack|75|0|2024-08-09 10:49:15.049744
379|special-defense|150|1|2024-08-09 10:49:15.049744
379|speed|50|0|2024-08-09 10:49:15.049744
380|hp|80|0|2024-08-09 10:49:15.049744
380|attack|80|0|2024-08-09 10:49:15.049744
380|defense|90|0|2024-08-09 10:49:15.049744
380|special-attack|110|0|2024-08-09 10:49:15.049744
380|special-defense|130|3|2024-08-09 10:49:15.049744
380|speed|110|0|2024-08-09 10:49:15.049744
381|hp|80|0|2024-08-09 10:49:15.049744
381|attack|90|0|2024-08-09 10:49:15.049744
381|defense|80|0|2024-08-09 10:49:15.049744
381|special-attack|130|3|2024-08-09 10:49:15.049744
381|special-defense|110|0|2024-08-09 10:49:15.049744
381|speed|110|0|2024-08-09 10:49:15.049744
382|hp|100|0|2024-08-09 10:49:15.049744
382|attack|100|0|2024-08-09 10:49:15.049744
382|defense|90|0|2024-08-09 10:49:15.049744
382|special-attack|150|3|2024-08-09 10:49:15.049744
382|special-defense|140|0|2024-08-09 10:49:15.049744
382|speed|90|0|2024-08-09 10:49:15.049744
383|hp|100|0|2024-08-09 10:49:15.049744
383|attack|150|3|2024-08-09 10:49:15.049744
383|defense|140|0|2024-08-09 10:49:15.049744
383|special-attack|100|0|2024-08-09 10:49:15.049744
383|special-defense|90|0|2024-08-09 10:49:15.049744
383|speed|90|0|2024-08-09 10:49:15.049744
384|hp|105|0|2024-08-09 10:49:15.049744
384|attack|150|2|2024-08-09 10:49:15.049744
384|defense|90|0|2024-08-09 10:49:15.049744
384|special-attack|150|1|2024-08-09 10:49:15.049744
384|special-defense|90|0|2024-08-09 10:49:15.049744
384|speed|95|0|2024-08-09 10:49:15.049744
385|hp|100|3|2024-08-09 10:49:15.049744
385|attack|100|0|2024-08-09 10:49:15.049744
385|defense|100|0|2024-08-09 10:49:15.049744
385|special-attack|100|0|2024-08-09 10:49:15.049744
385|special-defense|100|0|2024-08-09 10:49:15.049744
385|speed|100|0|2024-08-09 10:49:15.049744
386|hp|50|0|2024-08-09 10:49:15.049744
386|attack|150|1|2024-08-09 10:49:15.049744
386|defense|50|0|2024-08-09 10:49:15.049744
386|special-attack|150|1|2024-08-09 10:49:15.049744
386|special-defense|50|0|2024-08-09 10:49:15.049744
386|speed|150|1|2024-08-09 10:49:15.049744
387|hp|55|0|2024-08-09 10:49:15.049744
387|attack|68|1|2024-08-09 10:49:15.049744
387|defense|64|0|2024-08-09 10:49:15.049744
387|special-attack|45|0|2024-08-09 10:49:15.049744
387|special-defense|55|0|2024-08-09 10:49:15.049744
387|speed|31|0|2024-08-09 10:49:15.049744
388|hp|75|0|2024-08-09 10:49:15.049744
388|attack|89|1|2024-08-09 10:49:15.049744
388|defense|85|1|2024-08-09 10:49:15.049744
388|special-attack|55|0|2024-08-09 10:49:15.049744
388|special-defense|65|0|2024-08-09 10:49:15.049744
388|speed|36|0|2024-08-09 10:49:15.049744
389|hp|95|0|2024-08-09 10:49:15.049744
389|attack|109|2|2024-08-09 10:49:15.049744
389|defense|105|1|2024-08-09 10:49:15.049744
389|special-attack|75|0|2024-08-09 10:49:15.049744
389|special-defense|85|0|2024-08-09 10:49:15.049744
389|speed|56|0|2024-08-09 10:49:15.049744
390|hp|44|0|2024-08-09 10:49:15.049744
390|attack|58|0|2024-08-09 10:49:15.049744
390|defense|44|0|2024-08-09 10:49:15.049744
390|special-attack|58|0|2024-08-09 10:49:15.049744
390|special-defense|44|0|2024-08-09 10:49:15.049744
390|speed|61|1|2024-08-09 10:49:15.049744
391|hp|64|0|2024-08-09 10:49:15.049744
391|attack|78|0|2024-08-09 10:49:15.049744
391|defense|52|0|2024-08-09 10:49:15.049744
391|special-attack|78|1|2024-08-09 10:49:15.049744
391|special-defense|52|0|2024-08-09 10:49:15.049744
391|speed|81|1|2024-08-09 10:49:15.049744
392|hp|76|0|2024-08-09 10:49:15.049744
392|attack|104|1|2024-08-09 10:49:15.049744
392|defense|71|0|2024-08-09 10:49:15.049744
392|special-attack|104|1|2024-08-09 10:49:15.049744
392|special-defense|71|0|2024-08-09 10:49:15.049744
392|speed|108|1|2024-08-09 10:49:15.049744
393|hp|53|0|2024-08-09 10:49:15.049744
393|attack|51|0|2024-08-09 10:49:15.049744
393|defense|53|0|2024-08-09 10:49:15.049744
393|special-attack|61|1|2024-08-09 10:49:15.049744
393|special-defense|56|0|2024-08-09 10:49:15.049744
393|speed|40|0|2024-08-09 10:49:15.049744
394|hp|64|0|2024-08-09 10:49:15.049744
394|attack|66|0|2024-08-09 10:49:15.049744
394|defense|68|0|2024-08-09 10:49:15.049744
394|special-attack|81|2|2024-08-09 10:49:15.049744
394|special-defense|76|0|2024-08-09 10:49:15.049744
394|speed|50|0|2024-08-09 10:49:15.049744
395|hp|84|0|2024-08-09 10:49:15.049744
395|attack|86|0|2024-08-09 10:49:15.049744
395|defense|88|0|2024-08-09 10:49:15.049744
395|special-attack|111|3|2024-08-09 10:49:15.049744
395|special-defense|101|0|2024-08-09 10:49:15.049744
395|speed|60|0|2024-08-09 10:49:15.049744
396|hp|40|0|2024-08-09 10:49:15.049744
396|attack|55|0|2024-08-09 10:49:15.049744
396|defense|30|0|2024-08-09 10:49:15.049744
396|special-attack|30|0|2024-08-09 10:49:15.049744
396|special-defense|30|0|2024-08-09 10:49:15.049744
396|speed|60|1|2024-08-09 10:49:15.049744
397|hp|55|0|2024-08-09 10:49:15.049744
397|attack|75|0|2024-08-09 10:49:15.049744
397|defense|50|0|2024-08-09 10:49:15.049744
397|special-attack|40|0|2024-08-09 10:49:15.049744
397|special-defense|40|0|2024-08-09 10:49:15.049744
397|speed|80|2|2024-08-09 10:49:15.049744
398|hp|85|0|2024-08-09 10:49:15.049744
398|attack|120|3|2024-08-09 10:49:15.049744
398|defense|70|0|2024-08-09 10:49:15.049744
398|special-attack|50|0|2024-08-09 10:49:15.049744
398|special-defense|60|0|2024-08-09 10:49:15.049744
398|speed|100|0|2024-08-09 10:49:15.049744
399|hp|59|1|2024-08-09 10:49:15.049744
399|attack|45|0|2024-08-09 10:49:15.049744
399|defense|40|0|2024-08-09 10:49:15.049744
399|special-attack|35|0|2024-08-09 10:49:15.049744
399|special-defense|40|0|2024-08-09 10:49:15.049744
399|speed|31|0|2024-08-09 10:49:15.049744
400|hp|79|0|2024-08-09 10:49:15.049744
400|attack|85|2|2024-08-09 10:49:15.049744
400|defense|60|0|2024-08-09 10:49:15.049744
400|special-attack|55|0|2024-08-09 10:49:15.049744
400|special-defense|60|0|2024-08-09 10:49:15.049744
400|speed|71|0|2024-08-09 10:49:15.049744
401|hp|37|0|2024-08-09 10:49:15.049744
401|attack|25|0|2024-08-09 10:49:15.049744
401|defense|41|1|2024-08-09 10:49:15.049744
401|special-attack|25|0|2024-08-09 10:49:15.049744
401|special-defense|41|0|2024-08-09 10:49:15.049744
401|speed|25|0|2024-08-09 10:49:15.049744
402|hp|77|0|2024-08-09 10:49:15.049744
402|attack|85|2|2024-08-09 10:49:15.049744
402|defense|51|0|2024-08-09 10:49:15.049744
402|special-attack|55|0|2024-08-09 10:49:15.049744
402|special-defense|51|0|2024-08-09 10:49:15.049744
402|speed|65|0|2024-08-09 10:49:15.049744
403|hp|45|0|2024-08-09 10:49:15.049744
403|attack|65|1|2024-08-09 10:49:15.049744
403|defense|34|0|2024-08-09 10:49:15.049744
403|special-attack|40|0|2024-08-09 10:49:15.049744
403|special-defense|34|0|2024-08-09 10:49:15.049744
403|speed|45|0|2024-08-09 10:49:15.049744
404|hp|60|0|2024-08-09 10:49:15.049744
404|attack|85|2|2024-08-09 10:49:15.049744
404|defense|49|0|2024-08-09 10:49:15.049744
404|special-attack|60|0|2024-08-09 10:49:15.049744
404|special-defense|49|0|2024-08-09 10:49:15.049744
404|speed|60|0|2024-08-09 10:49:15.049744
405|hp|80|0|2024-08-09 10:49:15.049744
405|attack|120|3|2024-08-09 10:49:15.049744
405|defense|79|0|2024-08-09 10:49:15.049744
405|special-attack|95|0|2024-08-09 10:49:15.049744
405|special-defense|79|0|2024-08-09 10:49:15.049744
405|speed|70|0|2024-08-09 10:49:15.049744
406|hp|40|0|2024-08-09 10:49:15.049744
406|attack|30|0|2024-08-09 10:49:15.049744
406|defense|35|0|2024-08-09 10:49:15.049744
406|special-attack|50|1|2024-08-09 10:49:15.049744
406|special-defense|70|0|2024-08-09 10:49:15.049744
406|speed|55|0|2024-08-09 10:49:15.049744
407|hp|60|0|2024-08-09 10:49:15.049744
407|attack|70|0|2024-08-09 10:49:15.049744
407|defense|65|0|2024-08-09 10:49:15.049744
