pkmn_id|ability_id|ability_is_hidden|cargar_datetime
240|72|True|2024-08-04 13:58:21.646308
241|47|False|2024-08-04 13:58:21.646308
241|113|False|2024-08-04 13:58:21.646308
241|157|True|2024-08-04 13:58:21.646308
242|30|False|2024-08-04 13:58:21.646308
242|32|False|2024-08-04 13:58:21.646308
242|131|True|2024-08-04 13:58:21.646308
243|46|False|2024-08-04 13:58:21.646308
243|39|True|2024-08-04 13:58:21.646308
244|46|False|2024-08-04 13:58:21.646308
244|39|True|2024-08-04 13:58:21.646308
245|46|False|2024-08-04 13:58:21.646308
245|39|True|2024-08-04 13:58:21.646308
246|62|False|2024-08-04 13:58:21.646308
246|8|True|2024-08-04 13:58:21.646308
247|61|False|2024-08-04 13:58:21.646308
248|45|False|2024-08-04 13:58:21.646308
248|127|True|2024-08-04 13:58:21.646308
249|46|False|2024-08-04 13:58:21.646308
249|136|True|2024-08-04 13:58:21.646308
250|46|False|2024-08-04 13:58:21.646308
250|144|True|2024-08-04 13:58:21.646308
251|30|False|2024-08-04 13:58:21.646308
252|65|False|2024-08-04 13:58:21.646308
252|84|True|2024-08-04 13:58:21.646308
253|65|False|2024-08-04 13:58:21.646308
253|84|True|2024-08-04 13:58:21.646308
254|65|False|2024-08-04 13:58:21.646308
254|84|True|2024-08-04 13:58:21.646308
255|66|False|2024-08-04 13:58:21.646308
255|3|True|2024-08-04 13:58:21.646308
256|66|False|2024-08-04 13:58:21.646308
256|3|True|2024-08-04 13:58:21.646308
257|66|False|2024-08-04 13:58:21.646308
257|3|True|2024-08-04 13:58:21.646308
258|67|False|2024-08-04 13:58:21.646308
258|6|True|2024-08-04 13:58:21.646308
259|67|False|2024-08-04 13:58:21.646308
259|6|True|2024-08-04 13:58:21.646308
260|67|False|2024-08-04 13:58:21.646308
260|6|True|2024-08-04 13:58:21.646308
261|50|False|2024-08-04 13:58:21.646308
261|95|False|2024-08-04 13:58:21.646308
261|155|True|2024-08-04 13:58:21.646308
262|22|False|2024-08-04 13:58:21.646308
262|95|False|2024-08-04 13:58:21.646308
262|153|True|2024-08-04 13:58:21.646308
263|53|False|2024-08-04 13:58:21.646308
263|82|False|2024-08-04 13:58:21.646308
263|95|True|2024-08-04 13:58:21.646308
264|53|False|2024-08-04 13:58:21.646308
264|82|False|2024-08-04 13:58:21.646308
264|95|True|2024-08-04 13:58:21.646308
265|19|False|2024-08-04 13:58:21.646308
265|50|True|2024-08-04 13:58:21.646308
266|61|False|2024-08-04 13:58:21.646308
267|68|False|2024-08-04 13:58:21.646308
267|79|True|2024-08-04 13:58:21.646308
268|61|False|2024-08-04 13:58:21.646308
269|19|False|2024-08-04 13:58:21.646308
269|14|True|2024-08-04 13:58:21.646308
270|33|False|2024-08-04 13:58:21.646308
270|44|False|2024-08-04 13:58:21.646308
270|20|True|2024-08-04 13:58:21.646308
271|33|False|2024-08-04 13:58:21.646308
271|44|False|2024-08-04 13:58:21.646308
271|20|True|2024-08-04 13:58:21.646308
272|33|False|2024-08-04 13:58:21.646308
272|44|False|2024-08-04 13:58:21.646308
272|20|True|2024-08-04 13:58:21.646308
273|34|False|2024-08-04 13:58:21.646308
273|48|False|2024-08-04 13:58:21.646308
273|124|True|2024-08-04 13:58:21.646308
274|34|False|2024-08-04 13:58:21.646308
274|48|False|2024-08-04 13:58:21.646308
274|124|True|2024-08-04 13:58:21.646308
275|34|False|2024-08-04 13:58:21.646308
275|274|False|2024-08-04 13:58:21.646308
275|124|True|2024-08-04 13:58:21.646308
276|62|False|2024-08-04 13:58:21.646308
276|113|True|2024-08-04 13:58:21.646308
277|62|False|2024-08-04 13:58:21.646308
277|113|True|2024-08-04 13:58:21.646308
278|51|False|2024-08-04 13:58:21.646308
278|93|False|2024-08-04 13:58:21.646308
278|44|True|2024-08-04 13:58:21.646308
279|51|False|2024-08-04 13:58:21.646308
279|2|False|2024-08-04 13:58:21.646308
279|44|True|2024-08-04 13:58:21.646308
280|28|False|2024-08-04 13:58:21.646308
280|36|False|2024-08-04 13:58:21.646308
280|140|True|2024-08-04 13:58:21.646308
281|28|False|2024-08-04 13:58:21.646308
281|36|False|2024-08-04 13:58:21.646308
281|140|True|2024-08-04 13:58:21.646308
282|28|False|2024-08-04 13:58:21.646308
282|36|False|2024-08-04 13:58:21.646308
282|140|True|2024-08-04 13:58:21.646308
283|33|False|2024-08-04 13:58:21.646308
283|44|True|2024-08-04 13:58:21.646308
284|22|False|2024-08-04 13:58:21.646308
284|127|True|2024-08-04 13:58:21.646308
285|27|False|2024-08-04 13:58:21.646308
285|90|False|2024-08-04 13:58:21.646308
285|95|True|2024-08-04 13:58:21.646308
286|27|False|2024-08-04 13:58:21.646308
286|90|False|2024-08-04 13:58:21.646308
286|101|True|2024-08-04 13:58:21.646308
287|54|False|2024-08-04 13:58:21.646308
288|72|False|2024-08-04 13:58:21.646308
289|54|False|2024-08-04 13:58:21.646308
290|14|False|2024-08-04 13:58:21.646308
290|50|True|2024-08-04 13:58:21.646308
291|3|False|2024-08-04 13:58:21.646308
291|151|True|2024-08-04 13:58:21.646308
292|25|False|2024-08-04 13:58:21.646308
293|43|False|2024-08-04 13:58:21.646308
293|155|True|2024-08-04 13:58:21.646308
294|43|False|2024-08-04 13:58:21.646308
294|113|True|2024-08-04 13:58:21.646308
295|43|False|2024-08-04 13:58:21.646308
295|113|True|2024-08-04 13:58:21.646308
296|47|False|2024-08-04 13:58:21.646308
296|62|False|2024-08-04 13:58:21.646308
296|125|True|2024-08-04 13:58:21.646308
297|47|False|2024-08-04 13:58:21.646308
297|62|False|2024-08-04 13:58:21.646308
297|125|True|2024-08-04 13:58:21.646308
298|47|False|2024-08-04 13:58:21.646308
298|37|False|2024-08-04 13:58:21.646308
298|157|True|2024-08-04 13:58:21.646308
299|5|False|2024-08-04 13:58:21.646308
299|42|False|2024-08-04 13:58:21.646308
299|159|True|2024-08-04 13:58:21.646308
300|56|False|2024-08-04 13:58:21.646308
300|96|False|2024-08-04 13:58:21.646308
300|147|True|2024-08-04 13:58:21.646308
301|56|False|2024-08-04 13:58:21.646308
301|96|False|2024-08-04 13:58:21.646308
301|147|True|2024-08-04 13:58:21.646308
302|51|False|2024-08-04 13:58:21.646308
302|100|False|2024-08-04 13:58:21.646308
302|158|True|2024-08-04 13:58:21.646308
303|52|False|2024-08-04 13:58:21.646308
303|22|False|2024-08-04 13:58:21.646308
303|125|True|2024-08-04 13:58:21.646308
304|5|False|2024-08-04 13:58:21.646308
304|69|False|2024-08-04 13:58:21.646308
304|134|True|2024-08-04 13:58:21.646308
305|5|False|2024-08-04 13:58:21.646308
305|69|False|2024-08-04 13:58:21.646308
305|134|True|2024-08-04 13:58:21.646308
306|5|False|2024-08-04 13:58:21.646308
306|69|False|2024-08-04 13:58:21.646308
306|134|True|2024-08-04 13:58:21.646308
307|74|False|2024-08-04 13:58:21.646308
307|140|True|2024-08-04 13:58:21.646308
308|74|False|2024-08-04 13:58:21.646308
308|140|True|2024-08-04 13:58:21.646308
309|9|False|2024-08-04 13:58:21.646308
309|31|False|2024-08-04 13:58:21.646308
309|58|True|2024-08-04 13:58:21.646308
310|9|False|2024-08-04 13:58:21.646308
310|31|False|2024-08-04 13:58:21.646308
310|58|True|2024-08-04 13:58:21.646308
311|57|False|2024-08-04 13:58:21.646308
311|31|True|2024-08-04 13:58:21.646308
312|58|False|2024-08-04 13:58:21.646308
312|10|True|2024-08-04 13:58:21.646308
313|35|False|2024-08-04 13:58:21.646308
313|68|False|2024-08-04 13:58:21.646308
313|158|True|2024-08-04 13:58:21.646308
314|12|False|2024-08-04 13:58:21.646308
314|110|False|2024-08-04 13:58:21.646308
314|158|True|2024-08-04 13:58:21.646308
315|30|False|2024-08-04 13:58:21.646308
315|38|False|2024-08-04 13:58:21.646308
315|102|True|2024-08-04 13:58:21.646308
316|64|False|2024-08-04 13:58:21.646308
316|60|False|2024-08-04 13:58:21.646308
316|82|True|2024-08-04 13:58:21.646308
317|64|False|2024-08-04 13:58:21.646308
317|60|False|2024-08-04 13:58:21.646308
317|82|True|2024-08-04 13:58:21.646308
318|24|False|2024-08-04 13:58:21.646308
318|3|True|2024-08-04 13:58:21.646308
319|24|False|2024-08-04 13:58:21.646308
319|3|True|2024-08-04 13:58:21.646308
320|41|False|2024-08-04 13:58:21.646308
320|12|False|2024-08-04 13:58:21.646308
320|46|True|2024-08-04 13:58:21.646308
321|41|False|2024-08-04 13:58:21.646308
321|12|False|2024-08-04 13:58:21.646308
321|46|True|2024-08-04 13:58:21.646308
322|12|False|2024-08-04 13:58:21.646308
322|86|False|2024-08-04 13:58:21.646308
322|20|True|2024-08-04 13:58:21.646308
323|40|False|2024-08-04 13:58:21.646308
323|116|False|2024-08-04 13:58:21.646308
323|83|True|2024-08-04 13:58:21.646308
324|73|False|2024-08-04 13:58:21.646308
324|70|False|2024-08-04 13:58:21.646308
324|75|True|2024-08-04 13:58:21.646308
325|47|False|2024-08-04 13:58:21.646308
325|20|False|2024-08-04 13:58:21.646308
325|82|True|2024-08-04 13:58:21.646308
326|47|False|2024-08-04 13:58:21.646308
326|20|False|2024-08-04 13:58:21.646308
326|82|True|2024-08-04 13:58:21.646308
327|20|False|2024-08-04 13:58:21.646308
327|77|False|2024-08-04 13:58:21.646308
327|126|True|2024-08-04 13:58:21.646308
328|52|False|2024-08-04 13:58:21.646308
328|71|False|2024-08-04 13:58:21.646308
328|125|True|2024-08-04 13:58:21.646308
329|26|False|2024-08-04 13:58:21.646308
330|26|False|2024-08-04 13:58:21.646308
331|8|False|2024-08-04 13:58:21.646308
331|11|True|2024-08-04 13:58:21.646308
332|8|False|2024-08-04 13:58:21.646308
332|11|True|2024-08-04 13:58:21.646308
333|30|False|2024-08-04 13:58:21.646308
333|13|True|2024-08-04 13:58:21.646308
334|30|False|2024-08-04 13:58:21.646308
334|13|True|2024-08-04 13:58:21.646308
335|17|False|2024-08-04 13:58:21.646308
335|137|True|2024-08-04 13:58:21.646308
336|61|False|2024-08-04 13:58:21.646308
336|151|True|2024-08-04 13:58:21.646308
337|26|False|2024-08-04 13:58:21.646308
338|26|False|2024-08-04 13:58:21.646308
339|12|False|2024-08-04 13:58:21.646308
339|107|False|2024-08-04 13:58:21.646308
339|93|True|2024-08-04 13:58:21.646308
340|12|False|2024-08-04 13:58:21.646308
340|107|False|2024-08-04 13:58:21.646308
340|93|True|2024-08-04 13:58:21.646308
341|52|False|2024-08-04 13:58:21.646308
341|75|False|2024-08-04 13:58:21.646308
341|91|True|2024-08-04 13:58:21.646308
342|52|False|2024-08-04 13:58:21.646308
342|75|False|2024-08-04 13:58:21.646308
342|91|True|2024-08-04 13:58:21.646308
343|26|False|2024-08-04 13:58:21.646308
344|26|False|2024-08-04 13:58:21.646308
345|21|False|2024-08-04 13:58:21.646308
345|114|True|2024-08-04 13:58:21.646308
346|21|False|2024-08-04 13:58:21.646308
346|114|True|2024-08-04 13:58:21.646308
347|4|False|2024-08-04 13:58:21.646308
347|33|True|2024-08-04 13:58:21.646308
348|4|False|2024-08-04 13:58:21.646308
348|33|True|2024-08-04 13:58:21.646308
349|33|False|2024-08-04 13:58:21.646308
349|12|False|2024-08-04 13:58:21.646308
349|91|True|2024-08-04 13:58:21.646308
350|63|False|2024-08-04 13:58:21.646308
350|172|False|2024-08-04 13:58:21.646308
350|56|True|2024-08-04 13:58:21.646308
351|59|False|2024-08-04 13:58:21.646308
352|16|False|2024-08-04 13:58:21.646308
352|168|True|2024-08-04 13:58:21.646308
353|15|False|2024-08-04 13:58:21.646308
353|119|False|2024-08-04 13:58:21.646308
353|130|True|2024-08-04 13:58:21.646308
354|15|False|2024-08-04 13:58:21.646308
354|119|False|2024-08-04 13:58:21.646308
354|130|True|2024-08-04 13:58:21.646308
355|26|False|2024-08-04 13:58:21.646308
355|119|True|2024-08-04 13:58:21.646308
356|46|False|2024-08-04 13:58:21.646308
356|119|True|2024-08-04 13:58:21.646308
357|34|False|2024-08-04 13:58:21.646308
357|94|False|2024-08-04 13:58:21.646308
357|139|True|2024-08-04 13:58:21.646308
358|26|False|2024-08-04 13:58:21.646308
359|46|False|2024-08-04 13:58:21.646308
359|105|False|2024-08-04 13:58:21.646308
359|154|True|2024-08-04 13:58:21.646308
360|23|False|2024-08-04 13:58:21.646308
360|140|True|2024-08-04 13:58:21.646308
361|39|False|2024-08-04 13:58:21.646308
361|115|False|2024-08-04 13:58:21.646308
361|141|True|2024-08-04 13:58:21.646308
362|39|False|2024-08-04 13:58:21.646308
362|115|False|2024-08-04 13:58:21.646308
362|141|True|2024-08-04 13:58:21.646308
363|47|False|2024-08-04 13:58:21.646308
363|115|False|2024-08-04 13:58:21.646308
363|12|True|2024-08-04 13:58:21.646308
364|47|False|2024-08-04 13:58:21.646308
364|115|False|2024-08-04 13:58:21.646308
364|12|True|2024-08-04 13:58:21.646308
365|47|False|2024-08-04 13:58:21.646308
365|115|False|2024-08-04 13:58:21.646308
365|12|True|2024-08-04 13:58:21.646308
366|75|False|2024-08-04 13:58:21.646308
366|155|True|2024-08-04 13:58:21.646308
367|33|False|2024-08-04 13:58:21.646308
367|41|True|2024-08-04 13:58:21.646308
368|33|False|2024-08-04 13:58:21.646308
368|93|True|2024-08-04 13:58:21.646308
369|33|False|2024-08-04 13:58:21.646308
369|69|False|2024-08-04 13:58:21.646308
369|5|True|2024-08-04 13:58:21.646308
370|33|False|2024-08-04 13:58:21.646308
370|93|True|2024-08-04 13:58:21.646308
371|69|False|2024-08-04 13:58:21.646308
371|125|True|2024-08-04 13:58:21.646308
372|69|False|2024-08-04 13:58:21.646308
372|142|True|2024-08-04 13:58:21.646308
373|22|False|2024-08-04 13:58:21.646308
373|153|True|2024-08-04 13:58:21.646308
374|29|False|2024-08-04 13:58:21.646308
374|135|True|2024-08-04 13:58:21.646308
375|29|False|2024-08-04 13:58:21.646308
375|135|True|2024-08-04 13:58:21.646308
376|29|False|2024-08-04 13:58:21.646308
376|135|True|2024-08-04 13:58:21.646308
377|29|False|2024-08-04 13:58:21.646308
377|5|True|2024-08-04 13:58:21.646308
378|29|False|2024-08-04 13:58:21.646308
378|115|True|2024-08-04 13:58:21.646308
379|29|False|2024-08-04 13:58:21.646308
379|135|True|2024-08-04 13:58:21.646308
380|26|False|2024-08-04 13:58:21.646308
381|26|False|2024-08-04 13:58:21.646308
382|2|False|2024-08-04 13:58:21.646308
383|70|False|2024-08-04 13:58:21.646308
384|76|False|2024-08-04 13:58:21.646308
385|32|False|2024-08-04 13:58:21.646308
386|46|False|2024-08-04 13:58:21.646308
387|65|False|2024-08-04 13:58:21.646308
387|75|True|2024-08-04 13:58:21.646308
388|65|False|2024-08-04 13:58:21.646308
388|75|True|2024-08-04 13:58:21.646308
389|65|False|2024-08-04 13:58:21.646308
389|75|True|2024-08-04 13:58:21.646308
390|66|False|2024-08-04 13:58:21.646308
390|89|True|2024-08-04 13:58:21.646308
391|66|False|2024-08-04 13:58:21.646308
391|89|True|2024-08-04 13:58:21.646308
392|66|False|2024-08-04 13:58:21.646308
392|89|True|2024-08-04 13:58:21.646308
393|67|False|2024-08-04 13:58:21.646308
393|172|True|2024-08-04 13:58:21.646308
394|67|False|2024-08-04 13:58:21.646308
394|172|True|2024-08-04 13:58:21.646308
395|67|False|2024-08-04 13:58:21.646308
395|172|True|2024-08-04 13:58:21.646308
396|51|False|2024-08-04 13:58:21.646308
396|120|True|2024-08-04 13:58:21.646308
397|22|False|2024-08-04 13:58:21.646308
397|120|True|2024-08-04 13:58:21.646308
398|22|False|2024-08-04 13:58:21.646308
398|120|True|2024-08-04 13:58:21.646308
399|86|False|2024-08-04 13:58:21.646308
399|109|False|2024-08-04 13:58:21.646308
399|141|True|2024-08-04 13:58:21.646308
400|86|False|2024-08-04 13:58:21.646308
400|109|False|2024-08-04 13:58:21.646308
400|141|True|2024-08-04 13:58:21.646308
401|61|False|2024-08-04 13:58:21.646308
401|50|True|2024-08-04 13:58:21.646308
402|68|False|2024-08-04 13:58:21.646308
402|101|True|2024-08-04 13:58:21.646308
403|79|False|2024-08-04 13:58:21.646308
403|22|False|2024-08-04 13:58:21.646308
403|62|True|2024-08-04 13:58:21.646308
404|79|False|2024-08-04 13:58:21.646308
404|22|False|2024-08-04 13:58:21.646308
404|62|True|2024-08-04 13:58:21.646308
405|79|False|2024-08-04 13:58:21.646308
405|22|False|2024-08-04 13:58:21.646308
405|62|True|2024-08-04 13:58:21.646308
406|30|False|2024-08-04 13:58:21.646308
406|38|False|2024-08-04 13:58:21.646308
406|102|True|2024-08-04 13:58:21.646308
407|30|False|2024-08-04 13:58:21.646308
407|38|False|2024-08-04 13:58:21.646308
407|101|True|2024-08-04 13:58:21.646308
408|104|False|2024-08-04 13:58:21.646308
408|125|True|2024-08-04 13:58:21.646308
409|104|False|2024-08-04 13:58:21.646308
409|125|True|2024-08-04 13:58:21.646308
410|5|False|2024-08-04 13:58:21.646308
410|43|True|2024-08-04 13:58:21.646308
411|5|False|2024-08-04 13:58:21.646308
411|43|True|2024-08-04 13:58:21.646308
412|61|False|2024-08-04 13:58:21.646308
412|142|True|2024-08-04 13:58:21.646308
413|107|False|2024-08-04 13:58:21.646308
413|142|True|2024-08-04 13:58:21.646308
414|68|False|2024-08-04 13:58:21.646308
414|110|True|2024-08-04 13:58:21.646308
415|118|False|2024-08-04 13:58:21.646308
415|55|True|2024-08-04 13:58:21.646308
416|46|False|2024-08-04 13:58:21.646308
416|127|True|2024-08-04 13:58:21.646308
417|50|False|2024-08-04 13:58:21.646308
417|53|False|2024-08-04 13:58:21.646308
417|10|True|2024-08-04 13:58:21.646308
418|33|False|2024-08-04 13:58:21.646308
418|41|True|2024-08-04 13:58:21.646308
419|33|False|2024-08-04 13:58:21.646308
419|41|True|2024-08-04 13:58:21.646308
420|34|False|2024-08-04 13:58:21.646308
421|122|False|2024-08-04 13:58:21.646308
422|60|False|2024-08-04 13:58:21.646308
422|114|False|2024-08-04 13:58:21.646308
422|159|True|2024-08-04 13:58:21.646308
423|60|False|2024-08-04 13:58:21.646308
423|114|False|2024-08-04 13:58:21.646308
423|159|True|2024-08-04 13:58:21.646308
424|101|False|2024-08-04 13:58:21.646308
424|53|False|2024-08-04 13:58:21.646308
424|92|True|2024-08-04 13:58:21.646308
425|106|False|2024-08-04 13:58:21.646308
425|84|False|2024-08-04 13:58:21.646308
425|138|True|2024-08-04 13:58:21.646308
426|106|False|2024-08-04 13:58:21.646308
426|84|False|2024-08-04 13:58:21.646308
426|138|True|2024-08-04 13:58:21.646308
427|50|False|2024-08-04 13:58:21.646308
427|103|False|2024-08-04 13:58:21.646308
427|7|True|2024-08-04 13:58:21.646308
428|56|False|2024-08-04 13:58:21.646308
428|103|False|2024-08-04 13:58:21.646308
428|7|True|2024-08-04 13:58:21.646308
429|26|False|2024-08-04 13:58:21.646308
430|15|False|2024-08-04 13:58:21.646308
430|105|False|2024-08-04 13:58:21.646308
430|153|True|2024-08-04 13:58:21.646308
431|7|False|2024-08-04 13:58:21.646308
431|20|False|2024-08-04 13:58:21.646308
431|51|True|2024-08-04 13:58:21.646308
432|47|False|2024-08-04 13:58:21.646308
432|20|False|2024-08-04 13:58:21.646308
432|128|True|2024-08-04 13:58:21.646308
433|26|False|2024-08-04 13:58:21.646308
434|1|False|2024-08-04 13:58:21.646308
434|106|False|2024-08-04 13:58:21.646308
434|51|True|2024-08-04 13:58:21.646308
435|1|False|2024-08-04 13:58:21.646308
435|106|False|2024-08-04 13:58:21.646308
435|51|True|2024-08-04 13:58:21.646308
436|26|False|2024-08-04 13:58:21.646308
436|85|False|2024-08-04 13:58:21.646308
436|134|True|2024-08-04 13:58:21.646308
437|26|False|2024-08-04 13:58:21.646308
437|85|False|2024-08-04 13:58:21.646308
437|134|True|2024-08-04 13:58:21.646308
438|5|False|2024-08-04 13:58:21.646308
438|69|False|2024-08-04 13:58:21.646308
438|155|True|2024-08-04 13:58:21.646308
439|43|False|2024-08-04 13:58:21.646308
439|111|False|2024-08-04 13:58:21.646308
439|101|True|2024-08-04 13:58:21.646308
440|30|False|2024-08-04 13:58:21.646308
440|32|False|2024-08-04 13:58:21.646308
440|132|True|2024-08-04 13:58:21.646308
441|51|False|2024-08-04 13:58:21.646308
441|77|False|2024-08-04 13:58:21.646308
441|145|True|2024-08-04 13:58:21.646308
442|46|False|2024-08-04 13:58:21.646308
442|151|True|2024-08-04 13:58:21.646308
443|8|False|2024-08-04 13:58:21.646308
443|24|True|2024-08-04 13:58:21.646308
444|8|False|2024-08-04 13:58:21.646308
444|24|True|2024-08-04 13:58:21.646308
445|8|False|2024-08-04 13:58:21.646308
445|24|True|2024-08-04 13:58:21.646308
446|53|False|2024-08-04 13:58:21.646308
446|47|False|2024-08-04 13:58:21.646308
446|82|True|2024-08-04 13:58:21.646308
447|80|False|2024-08-04 13:58:21.646308
447|39|False|2024-08-04 13:58:21.646308
447|158|True|2024-08-04 13:58:21.646308
448|80|False|2024-08-04 13:58:21.646308
448|39|False|2024-08-04 13:58:21.646308
448|154|True|2024-08-04 13:58:21.646308
449|45|False|2024-08-04 13:58:21.646308
449|159|True|2024-08-04 13:58:21.646308
450|45|False|2024-08-04 13:58:21.646308
450|159|True|2024-08-04 13:58:21.646308
451|4|False|2024-08-04 13:58:21.646308
451|97|False|2024-08-04 13:58:21.646308
451|51|True|2024-08-04 13:58:21.646308
452|4|False|2024-08-04 13:58:21.646308
452|97|False|2024-08-04 13:58:21.646308
452|51|True|2024-08-04 13:58:21.646308
453|107|False|2024-08-04 13:58:21.646308
453|87|False|2024-08-04 13:58:21.646308
453|143|True|2024-08-04 13:58:21.646308
454|107|False|2024-08-04 13:58:21.646308
454|87|False|2024-08-04 13:58:21.646308
454|143|True|2024-08-04 13:58:21.646308
455|26|False|2024-08-04 13:58:21.646308
456|33|False|2024-08-04 13:58:21.646308
456|114|False|2024-08-04 13:58:21.646308
456|41|True|2024-08-04 13:58:21.646308
457|33|False|2024-08-04 13:58:21.646308
457|114|False|2024-08-04 13:58:21.646308
457|41|True|2024-08-04 13:58:21.646308
458|33|False|2024-08-04 13:58:21.646308
458|11|False|2024-08-04 13:58:21.646308
458|41|True|2024-08-04 13:58:21.646308
459|117|False|2024-08-04 13:58:21.646308
459|43|True|2024-08-04 13:58:21.646308
460|117|False|2024-08-04 13:58:21.646308
460|43|True|2024-08-04 13:58:21.646308
461|46|False|2024-08-04 13:58:21.646308
461|124|True|2024-08-04 13:58:21.646308
462|42|False|2024-08-04 13:58:21.646308
462|5|False|2024-08-04 13:58:21.646308
462|148|True|2024-08-04 13:58:21.646308
463|20|False|2024-08-04 13:58:21.646308
463|12|False|2024-08-04 13:58:21.646308
463|13|True|2024-08-04 13:58:21.646308
464|31|False|2024-08-04 13:58:21.646308
464|116|False|2024-08-04 13:58:21.646308
464|120|True|2024-08-04 13:58:21.646308
465|34|False|2024-08-04 13:58:21.646308
465|102|False|2024-08-04 13:58:21.646308
465|144|True|2024-08-04 13:58:21.646308
466|78|False|2024-08-04 13:58:21.646308
466|72|True|2024-08-04 13:58:21.646308
467|49|False|2024-08-04 13:58:21.646308
467|72|True|2024-08-04 13:58:21.646308
468|55|False|2024-08-04 13:58:21.646308
468|32|False|2024-08-04 13:58:21.646308
468|105|True|2024-08-04 13:58:21.646308
469|3|False|2024-08-04 13:58:21.646308
469|110|False|2024-08-04 13:58:21.646308
469|119|True|2024-08-04 13:58:21.646308
470|102|False|2024-08-04 13:58:21.646308
470|34|True|2024-08-04 13:58:21.646308
471|81|False|2024-08-04 13:58:21.646308
471|115|True|2024-08-04 13:58:21.646308
472|52|False|2024-08-04 13:58:21.646308
472|8|False|2024-08-04 13:58:21.646308
472|90|True|2024-08-04 13:58:21.646308
473|12|False|2024-08-04 13:58:21.646308
473|81|False|2024-08-04 13:58:21.646308
473|47|True|2024-08-04 13:58:21.646308
474|91|False|2024-08-04 13:58:21.646308
474|88|False|2024-08-04 13:58:21.646308
474|148|True|2024-08-04 13:58:21.646308
475|80|False|2024-08-04 13:58:21.646308
475|292|False|2024-08-04 13:58:21.646308
475|154|True|2024-08-04 13:58:21.646308
476|5|False|2024-08-04 13:58:21.646308
476|42|False|2024-08-04 13:58:21.646308
476|159|True|2024-08-04 13:58:21.646308
477|46|False|2024-08-04 13:58:21.646308
477|119|True|2024-08-04 13:58:21.646308
478|81|False|2024-08-04 13:58:21.646308
478|130|True|2024-08-04 13:58:21.646308
479|26|False|2024-08-04 13:58:21.646308
480|26|False|2024-08-04 13:58:21.646308
481|26|False|2024-08-04 13:58:21.646308
482|26|False|2024-08-04 13:58:21.646308
483|46|False|2024-08-04 13:58:21.646308
483|140|True|2024-08-04 13:58:21.646308
484|46|False|2024-08-04 13:58:21.646308
484|140|True|2024-08-04 13:58:21.646308
485|18|False|2024-08-04 13:58:21.646308
485|49|True|2024-08-04 13:58:21.646308
486|112|False|2024-08-04 13:58:21.646308
487|46|False|2024-08-04 13:58:21.646308
487|140|True|2024-08-04 13:58:21.646308
488|26|False|2024-08-04 13:58:21.646308
489|93|False|2024-08-04 13:58:21.646308
490|93|False|2024-08-04 13:58:21.646308
491|123|False|2024-08-04 13:58:21.646308
492|30|False|2024-08-04 13:58:21.646308
493|121|False|2024-08-04 13:58:21.646308
494|162|False|2024-08-04 13:58:21.646308
495|65|False|2024-08-04 13:58:21.646308
495|126|True|2024-08-04 13:58:21.646308
496|65|False|2024-08-04 13:58:21.646308
496|126|True|2024-08-04 13:58:21.646308
497|65|False|2024-08-04 13:58:21.646308
497|126|True|2024-08-04 13:58:21.646308
498|66|False|2024-08-04 13:58:21.646308
498|47|True|2024-08-04 13:58:21.646308
499|66|False|2024-08-04 13:58:21.646308
499|47|True|2024-08-04 13:58:21.646308
500|66|False|2024-08-04 13:58:21.646308
500|120|True|2024-08-04 13:58:21.646308
501|67|False|2024-08-04 13:58:21.646308
501|75|True|2024-08-04 13:58:21.646308
502|67|False|2024-08-04 13:58:21.646308
502|75|True|2024-08-04 13:58:21.646308
503|67|False|2024-08-04 13:58:21.646308
503|75|True|2024-08-04 13:58:21.646308
504|50|False|2024-08-04 13:58:21.646308
504|51|False|2024-08-04 13:58:21.646308
504|148|True|2024-08-04 13:58:21.646308
505|35|False|2024-08-04 13:58:21.646308
505|51|False|2024-08-04 13:58:21.646308
505|148|True|2024-08-04 13:58:21.646308
506|72|False|2024-08-04 13:58:21.646308
506|53|False|2024-08-04 13:58:21.646308
506|50|True|2024-08-04 13:58:21.646308
507|22|False|2024-08-04 13:58:21.646308
507|146|False|2024-08-04 13:58:21.646308
507|113|True|2024-08-04 13:58:21.646308
508|22|False|2024-08-04 13:58:21.646308
508|146|False|2024-08-04 13:58:21.646308
508|113|True|2024-08-04 13:58:21.646308
509|7|False|2024-08-04 13:58:21.646308
509|84|False|2024-08-04 13:58:21.646308
509|158|True|2024-08-04 13:58:21.646308
510|7|False|2024-08-04 13:58:21.646308
510|84|False|2024-08-04 13:58:21.646308
510|158|True|2024-08-04 13:58:21.646308
511|82|False|2024-08-04 13:58:21.646308
511|65|True|2024-08-04 13:58:21.646308
512|82|False|2024-08-04 13:58:21.646308
512|65|True|2024-08-04 13:58:21.646308
513|82|False|2024-08-04 13:58:21.646308
513|66|True|2024-08-04 13:58:21.646308
514|82|False|2024-08-04 13:58:21.646308
514|66|True|2024-08-04 13:58:21.646308
515|82|False|2024-08-04 13:58:21.646308
515|67|True|2024-08-04 13:58:21.646308
516|82|False|2024-08-04 13:58:21.646308
516|67|True|2024-08-04 13:58:21.646308
517|108|False|2024-08-04 13:58:21.646308
517|28|False|2024-08-04 13:58:21.646308
517|140|True|2024-08-04 13:58:21.646308
518|108|False|2024-08-04 13:58:21.646308
518|28|False|2024-08-04 13:58:21.646308
518|140|True|2024-08-04 13:58:21.646308
